customer_id,satisfaction_score,cltv,customer_status,churn_score,churn_label,churn_value,churn_category,churn_reason
4829-AUOAX,2,2712,Churned,77,Yes,1,Price,Extra data charges
4829-ZLJTK,3,6144,Stayed,37,No,0,Not Applicable,N/A
4830-FAXFM,4,2378,Stayed,35,No,0,Not Applicable,N/A
4831-EOBFE,1,5150,Churned,70,Yes,1,Other,Don't know
4832-VRBMR,3,6441,Stayed,51,No,0,Not Applicable,N/A
4833-QTJNO,3,5261,Stayed,49,No,0,Not Applicable,N/A
4835-YSJMR,4,2202,Stayed,51,No,0,Not Applicable,N/A
4836-WNFNO,4,6126,Stayed,35,No,0,Not Applicable,N/A
4837-PZTIC,3,2540,Stayed,45,No,0,Not Applicable,N/A
4837-QUSFT,4,4915,Stayed,72,No,0,Not Applicable,N/A
4840-ORQXB,3,5128,Stayed,35,No,0,Not Applicable,N/A
4844-JJWUY,1,5359,Churned,82,Yes,1,Competitor,Competitor made better offer
4846-WHAFZ,2,2793,Churned,67,Yes,1,Price,Extra data charges
4847-QNOKA,2,2632,Churned,76,Yes,1,Dissatisfaction,Lack of self-service on Website
4847-TAJYI,3,2578,Stayed,75,No,0,Not Applicable,N/A
4849-PYRLQ,3,4011,Stayed,26,No,0,Not Applicable,N/A
4851-BQDNX,4,5904,Stayed,50,No,0,Not Applicable,N/A
4853-OITSN,3,2576,Stayed,27,No,0,Not Applicable,N/A
4853-RULSV,1,4544,Churned,80,Yes,1,Attitude,Attitude of service provider
4854-CIDCF,4,2868,Joined,74,No,0,Not Applicable,N/A
4854-SSLTN,4,5613,Joined,61,No,0,Not Applicable,N/A
4855-SNKMY,3,5955,Churned,70,Yes,1,Competitor,Competitor made better offer
4859-ZSRDZ,3,4080,Stayed,69,No,0,Not Applicable,N/A
4860-IJUDE,3,2070,Stayed,78,No,0,Not Applicable,N/A
4860-YZGZM,3,2706,Stayed,63,No,0,Not Applicable,N/A
4868-AADLV,3,4578,Stayed,31,No,0,Not Applicable,N/A
4869-EPIUS,5,5344,Stayed,56,No,0,Not Applicable,N/A
4871-JTKJF,3,4741,Churned,82,Yes,1,Attitude,Attitude of service provider
4872-JCVCA,3,4795,Stayed,22,No,0,Not Applicable,N/A
4872-VXRIL,3,4656,Stayed,70,No,0,Not Applicable,N/A
4873-ILOLJ,1,5546,Churned,67,Yes,1,Competitor,Competitor had better devices
4877-EVATK,2,3657,Churned,83,Yes,1,Attitude,Attitude of service provider
4877-TSOFF,3,4489,Stayed,51,No,0,Not Applicable,N/A
4878-BUNFV,5,5320,Stayed,76,No,0,Not Applicable,N/A
4879-GZLFH,5,5697,Stayed,33,No,0,Not Applicable,N/A
4881-GQJTW,4,2847,Stayed,40,No,0,Not Applicable,N/A
4881-JVQOD,4,5248,Stayed,55,No,0,Not Applicable,N/A
4883-KCPZJ,3,4386,Stayed,75,No,0,Not Applicable,N/A
4883-QICIH,2,2356,Churned,96,Yes,1,Other,Don't know
4884-LEVMQ,5,2165,Stayed,80,No,0,Not Applicable,N/A
4884-TVUQF,4,4421,Stayed,48,No,0,Not Applicable,N/A
4884-ZTHVF,5,3950,Stayed,65,No,0,Not Applicable,N/A
4890-VMUAV,3,5342,Stayed,36,No,0,Not Applicable,N/A
4891-NLUBA,3,5063,Stayed,20,No,0,Not Applicable,N/A
4892-VLANZ,3,5600,Churned,96,Yes,1,Price,Long distance charges
4893-GYUJU,3,5247,Stayed,39,No,0,Not Applicable,N/A
4895-TMWIR,1,5888,Churned,80,Yes,1,Competitor,Competitor made better offer
4896-CPRPF,4,4873,Stayed,36,No,0,Not Applicable,N/A
4897-QSUYC,3,4939,Churned,86,Yes,1,Attitude,Attitude of support person
4900-MSOMT,4,6087,Stayed,24,No,0,Not Applicable,N/A
4902-OHLSK,1,4235,Churned,93,Yes,1,Attitude,Attitude of support person
4903-CNOZC,4,2064,Stayed,29,No,0,Not Applicable,N/A
4903-UYAVB,1,3864,Churned,90,Yes,1,Competitor,Competitor made better offer
4905-JEFDW,2,3119,Churned,81,Yes,1,Competitor,Competitor offered higher download speeds
4906-ZHGPK,3,5276,Stayed,77,No,0,Not Applicable,N/A
4908-XAXAY,4,5982,Stayed,30,No,0,Not Applicable,N/A
4909-JOUPP,4,4319,Stayed,32,No,0,Not Applicable,N/A
4910-AQFFX,3,4533,Churned,93,Yes,1,Dissatisfaction,Network reliability
4910-GMJOT,1,4033,Churned,96,Yes,1,Other,Don't know
4911-BANWH,3,4198,Churned,74,Yes,1,Attitude,Attitude of support person
4912-PIGUY,3,2196,Joined,46,No,0,Not Applicable,N/A
4913-EHYUI,1,6268,Churned,91,Yes,1,Competitor,Competitor offered higher download speeds
4915-BFSXL,3,4858,Stayed,60,No,0,Not Applicable,N/A
4918-FYJNT,4,5140,Stayed,42,No,0,Not Applicable,N/A
4918-QLLIW,2,2755,Churned,65,Yes,1,Other,Don't know
4919-IKATY,1,5141,Churned,91,Yes,1,Competitor,Competitor made better offer
4919-MOAVT,2,2421,Churned,84,Yes,1,Competitor,Competitor offered higher download speeds
4922-CVPDX,5,3596,Stayed,67,No,0,Not Applicable,N/A
4923-ADWXJ,5,3962,Stayed,66,No,0,Not Applicable,N/A
4925-LMHOK,2,2003,Churned,90,Yes,1,Dissatisfaction,Service dissatisfaction
4926-UMJZD,5,2157,Stayed,52,No,0,Not Applicable,N/A
4927-WWOOZ,5,4889,Joined,32,No,0,Not Applicable,N/A
4929-BSTRX,1,2326,Churned,79,Yes,1,Price,Lack of affordable download/upload speed
4929-ROART,4,2277,Stayed,47,No,0,Not Applicable,N/A
4929-XIHVW,5,4449,Joined,69,No,0,Not Applicable,N/A
4931-TRZWN,3,3605,Stayed,67,No,0,Not Applicable,N/A
4933-BSAIP,3,2056,Stayed,59,No,0,Not Applicable,N/A
4933-IKULF,4,4086,Stayed,40,No,0,Not Applicable,N/A
4936-YPJNK,4,5811,Stayed,65,No,0,Not Applicable,N/A
4937-QPZPO,5,5641,Stayed,31,No,0,Not Applicable,N/A
4939-KYYPY,4,4818,Stayed,23,No,0,Not Applicable,N/A
4940-KHCWD,4,5148,Stayed,54,No,0,Not Applicable,N/A
4942-VZZOM,3,4703,Stayed,25,No,0,Not Applicable,N/A
4945-RVMTE,3,3354,Stayed,37,No,0,Not Applicable,N/A
4946-EDSEW,1,5638,Churned,69,Yes,1,Attitude,Attitude of support person
4947-DSMXK,3,5789,Stayed,39,No,0,Not Applicable,N/A
4948-WBBKL,3,5041,Stayed,23,No,0,Not Applicable,N/A
4950-BDEUX,4,2782,Stayed,40,No,0,Not Applicable,N/A
4950-HKQTE,4,5676,Stayed,64,No,0,Not Applicable,N/A
4951-UKAAQ,1,5948,Churned,72,Yes,1,Dissatisfaction,Network reliability
4952-YSOGZ,3,5640,Churned,95,Yes,1,Competitor,Competitor made better offer
4955-VCWBI,5,4882,Stayed,76,No,0,Not Applicable,N/A
4957-SREEC,5,5748,Stayed,69,No,0,Not Applicable,N/A
4957-TIALW,3,2976,Stayed,28,No,0,Not Applicable,N/A
4957-TREIR,4,5645,Joined,20,No,0,Not Applicable,N/A
4958-GZWIY,2,2984,Churned,91,Yes,1,Other,Don't know
4958-XCBDQ,3,3689,Churned,92,Yes,1,Competitor,Competitor offered more data
4959-JOSRX,2,4884,Churned,91,Yes,1,Price,Lack of affordable download/upload speed
4962-CHQPW,4,2941,Stayed,26,No,0,Not Applicable,N/A
4967-WPNCF,3,4921,Stayed,46,No,0,Not Applicable,N/A
4971-PUYQO,2,4464,Churned,89,Yes,1,Competitor,Competitor made better offer
4973-MGTON,5,5619,Stayed,21,No,0,Not Applicable,N/A
4973-RLZVI,3,5616,Stayed,59,No,0,Not Applicable,N/A
4976-LNFVV,5,4615,Stayed,20,No,0,Not Applicable,N/A
4979-HPRFL,4,5137,Stayed,21,No,0,Not Applicable,N/A
4980-URKXC,4,5744,Stayed,78,No,0,Not Applicable,N/A
4981-FLTMF,3,4491,Stayed,76,No,0,Not Applicable,N/A
4983-CCWMC,4,5487,Joined,39,No,0,Not Applicable,N/A
4983-CLMLV,3,4044,Stayed,63,No,0,Not Applicable,N/A
4986-MXSFP,4,2237,Joined,39,No,0,Not Applicable,N/A
4987-GQWPO,4,4580,Stayed,33,No,0,Not Applicable,N/A
4988-IQIGL,3,4403,Churned,92,Yes,1,Attitude,Attitude of support person
4989-LIXVT,3,5080,Stayed,68,No,0,Not Applicable,N/A
4990-ALDGW,3,6271,Stayed,60,No,0,Not Applicable,N/A
4992-LTJNE,4,6259,Stayed,64,No,0,Not Applicable,N/A
4993-JCRGJ,5,5471,Stayed,66,No,0,Not Applicable,N/A
4994-OBRSZ,3,2045,Stayed,33,No,0,Not Applicable,N/A
4998-IKFSE,5,3936,Stayed,32,No,0,Not Applicable,N/A
4999-IEZLT,3,5112,Stayed,55,No,0,Not Applicable,N/A
5002-GCQFH,3,5698,Stayed,62,No,0,Not Applicable,N/A
5003-OKNNK,3,3205,Stayed,68,No,0,Not Applicable,N/A
5003-XZWWO,4,4753,Stayed,33,No,0,Not Applicable,N/A
5006-MXVRN,4,3733,Stayed,45,No,0,Not Applicable,N/A
5010-IPEAQ,3,5261,Stayed,58,No,0,Not Applicable,N/A
5012-YSPJJ,3,3615,Stayed,41,No,0,Not Applicable,N/A
5013-SBUIH,1,5855,Churned,84,Yes,1,Competitor,Competitor had better devices
5014-GSOUQ,4,2884,Stayed,63,No,0,Not Applicable,N/A
5014-WUQMG,3,5793,Stayed,68,No,0,Not Applicable,N/A
5016-ETTFF,3,3797,Churned,69,Yes,1,Dissatisfaction,Service dissatisfaction
5016-IBERQ,4,2781,Stayed,33,No,0,Not Applicable,N/A
5016-LIPDW,5,4194,Stayed,53,No,0,Not Applicable,N/A
5018-GWURO,4,6483,Stayed,20,No,0,Not Applicable,N/A
5018-HEKFO,3,5594,Stayed,78,No,0,Not Applicable,N/A
5018-LXQQG,3,4631,Stayed,80,No,0,Not Applicable,N/A
5019-GQVCR,4,4556,Stayed,56,No,0,Not Applicable,N/A
5020-ZSTTY,1,4149,Churned,83,Yes,1,Competitor,Competitor made better offer
5022-JNQEQ,5,4843,Stayed,51,No,0,Not Applicable,N/A
5022-KVDQT,5,5158,Stayed,72,No,0,Not Applicable,N/A
5025-GOOKI,5,4277,Stayed,51,No,0,Not Applicable,N/A
5027-QPKTE,1,4292,Churned,82,Yes,1,Competitor,Competitor had better devices
5027-XWQHA,2,2087,Churned,78,Yes,1,Dissatisfaction,Network reliability
5027-YOCXN,3,5604,Stayed,56,No,0,Not Applicable,N/A
5028-GZLDO,1,5317,Churned,96,Yes,1,Dissatisfaction,Service dissatisfaction
5028-HTLJB,1,3491,Churned,91,Yes,1,Price,Long distance charges
5032-MIYKT,3,4056,Joined,28,No,0,Not Applicable,N/A
5032-USPKF,3,2604,Stayed,78,No,0,Not Applicable,N/A
5035-BVCXS,4,4278,Stayed,70,No,0,Not Applicable,N/A
5035-PGZXH,3,6161,Stayed,49,No,0,Not Applicable,N/A
5038-ETMLM,3,5411,Stayed,38,No,0,Not Applicable,N/A
5039-LZRQT,5,2953,Stayed,34,No,0,Not Applicable,N/A
5043-TRZWM,5,3503,Joined,34,No,0,Not Applicable,N/A
5044-LRQAQ,3,2551,Stayed,73,No,0,Not Applicable,N/A
5044-XDPYX,5,5447,Stayed,43,No,0,Not Applicable,N/A
5046-NUHWD,3,3094,Stayed,50,No,0,Not Applicable,N/A
5047-LHVLY,2,3438,Churned,91,Yes,1,Competitor,Competitor made better offer
5049-GLYVG,1,3618,Churned,90,Yes,1,Price,Long distance charges
5049-MUBWG,3,4705,Stayed,79,No,0,Not Applicable,N/A
5052-PNLOS,3,3662,Churned,65,Yes,1,Other,Poor expertise of online support
5054-IEXZT,3,5284,Churned,90,Yes,1,Competitor,Competitor made better offer
5055-BRMNE,3,4780,Stayed,43,No,0,Not Applicable,N/A
5055-MGMGF,3,5313,Stayed,53,No,0,Not Applicable,N/A
5056-FIMPT,4,3528,Stayed,76,No,0,Not Applicable,N/A
5057-LCOUI,3,4119,Churned,94,Yes,1,Attitude,Attitude of support person
5057-RKGLH,3,5352,Stayed,70,No,0,Not Applicable,N/A
5060-TQUQN,3,3558,Stayed,31,No,0,Not Applicable,N/A
5061-PBXFW,3,2649,Stayed,51,No,0,Not Applicable,N/A
5062-CJJKH,5,5854,Stayed,25,No,0,Not Applicable,N/A
5063-IUOKK,5,2016,Stayed,41,No,0,Not Applicable,N/A
5066-GFJMM,5,3716,Joined,48,No,0,Not Applicable,N/A
5067-DGXLL,4,5736,Joined,59,No,0,Not Applicable,N/A
5067-WJEUN,4,6005,Stayed,57,No,0,Not Applicable,N/A
5067-XJQFU,5,4582,Stayed,74,No,0,Not Applicable,N/A
5071-FBJFS,3,3147,Stayed,73,No,0,Not Applicable,N/A
5073-RZGBK,3,5823,Stayed,26,No,0,Not Applicable,N/A
5073-WXOYN,2,4941,Churned,67,Yes,1,Competitor,Competitor offered more data
5074-FBGHB,4,6443,Stayed,80,No,0,Not Applicable,N/A
5075-JSDKI,4,6196,Stayed,26,No,0,Not Applicable,N/A
5076-YVXCM,5,4191,Stayed,65,No,0,Not Applicable,N/A
5077-DXTCG,1,2293,Churned,86,Yes,1,Competitor,Competitor had better devices
5081-NWSUP,3,4883,Stayed,62,No,0,Not Applicable,N/A
5084-OOVCJ,4,5465,Stayed,57,No,0,Not Applicable,N/A
5087-SUURX,3,2601,Churned,66,Yes,1,Dissatisfaction,Lack of self-service on Website
5088-QZLRL,5,2729,Joined,56,No,0,Not Applicable,N/A
5089-IFSDP,1,6424,Churned,89,Yes,1,Dissatisfaction,Product dissatisfaction
5090-EMGTC,3,4521,Stayed,70,No,0,Not Applicable,N/A
5091-HFAZW,3,2686,Joined,52,No,0,Not Applicable,N/A
5092-STPKP,4,5128,Stayed,42,No,0,Not Applicable,N/A
5093-FEGLU,5,4159,Stayed,28,No,0,Not Applicable,N/A
5095-AESKG,3,5646,Churned,76,Yes,1,Competitor,Competitor offered higher download speeds
5095-ETBRJ,4,4702,Stayed,33,No,0,Not Applicable,N/A
5099-BAILX,2,2728,Churned,65,Yes,1,Competitor,Competitor made better offer
5103-MHMHY,1,4563,Churned,82,Yes,1,Competitor,Competitor had better devices
5108-ADXWO,1,4509,Churned,75,Yes,1,Competitor,Competitor made better offer
5110-CHOPY,3,4173,Stayed,39,No,0,Not Applicable,N/A
5115-GZDEL,3,5592,Stayed,25,No,0,Not Applicable,N/A
5115-SQAAU,4,6053,Stayed,60,No,0,Not Applicable,N/A
5117-IFGPS,3,2217,Stayed,67,No,0,Not Applicable,N/A
5117-ZSMHQ,5,5835,Stayed,54,No,0,Not Applicable,N/A
5118-MUEYH,3,3109,Stayed,42,No,0,Not Applicable,N/A
5119-KEPFY,5,3057,Stayed,64,No,0,Not Applicable,N/A
5119-NZPTV,4,5592,Joined,74,No,0,Not Applicable,N/A
5120-ZBLAI,5,6144,Stayed,75,No,0,Not Applicable,N/A
5122-CYFXA,3,5387,Joined,35,No,0,Not Applicable,N/A
5124-EOGYE,3,2598,Stayed,35,No,0,Not Applicable,N/A
5125-CNDSP,3,6406,Stayed,80,No,0,Not Applicable,N/A
5126-RCXYW,4,4451,Stayed,71,No,0,Not Applicable,N/A
5127-BZENZ,3,4775,Stayed,26,No,0,Not Applicable,N/A
5129-HHMZC,4,3110,Stayed,53,No,0,Not Applicable,N/A
5129-JLPIS,3,5822,Stayed,75,No,0,Not Applicable,N/A
5130-IEKQT,2,4283,Churned,91,Yes,1,Price,Price too high
5130-YPIRV,4,6489,Stayed,48,No,0,Not Applicable,N/A
5131-PONJI,3,5804,Stayed,72,No,0,Not Applicable,N/A
5133-POWUA,5,2614,Joined,30,No,0,Not Applicable,N/A
5133-VRSAB,4,5369,Stayed,59,No,0,Not Applicable,N/A
5134-IKDAY,3,2123,Churned,96,Yes,1,Dissatisfaction,Service dissatisfaction
5135-GRQJV,3,6051,Stayed,47,No,0,Not Applicable,N/A
5135-RDDQL,3,4847,Stayed,36,No,0,Not Applicable,N/A
5136-GFPMB,5,5871,Stayed,56,No,0,Not Applicable,N/A
5136-KCKGI,2,4461,Churned,76,Yes,1,Competitor,Competitor had better devices
5136-RGMZO,4,4443,Stayed,37,No,0,Not Applicable,N/A
5138-WVKYJ,1,3658,Churned,93,Yes,1,Competitor,Competitor made better offer
5140-FOMCQ,4,5186,Stayed,67,No,0,Not Applicable,N/A
5141-ZUVBH,3,2267,Stayed,40,No,0,Not Applicable,N/A
5143-EGQFK,2,5702,Churned,89,Yes,1,Other,Don't know
5143-WMWOG,2,2051,Churned,83,Yes,1,Attitude,Attitude of support person
5144-PQCDZ,5,3172,Stayed,64,No,0,Not Applicable,N/A
5144-TVGLP,3,3654,Stayed,71,No,0,Not Applicable,N/A
5146-CBVOE,5,5176,Stayed,59,No,0,Not Applicable,N/A
5146-YYFRZ,5,6212,Stayed,80,No,0,Not Applicable,N/A
5148-HKFIR,5,4404,Stayed,76,No,0,Not Applicable,N/A
5148-ORICT,3,4781,Stayed,80,No,0,Not Applicable,N/A
5149-CUZUJ,3,2037,Stayed,51,No,0,Not Applicable,N/A
5149-QYTTU,3,5647,Stayed,41,No,0,Not Applicable,N/A
5149-TGWDZ,4,3471,Stayed,20,No,0,Not Applicable,N/A
5150-ITWWB,4,4496,Joined,40,No,0,Not Applicable,N/A
5150-LJNSR,4,4524,Stayed,80,No,0,Not Applicable,N/A
5151-HQRDG,5,3839,Stayed,26,No,0,Not Applicable,N/A
5153-LXKDT,3,4108,Stayed,37,No,0,Not Applicable,N/A
5153-RTHKF,5,3818,Stayed,78,No,0,Not Applicable,N/A
5154-VEKBL,1,3032,Churned,95,Yes,1,Competitor,Competitor offered higher download speeds
5155-AZQPB,5,5250,Stayed,74,No,0,Not Applicable,N/A
5156-UMKOW,3,5880,Joined,69,No,0,Not Applicable,N/A
5158-RIVOP,5,5359,Stayed,63,No,0,Not Applicable,N/A
5159-YFPKQ,1,5270,Churned,91,Yes,1,Competitor,Competitor had better devices
5160-UXJED,4,2130,Stayed,67,No,0,Not Applicable,N/A
5161-UBZXI,4,6315,Stayed,58,No,0,Not Applicable,N/A
5161-XEUVX,3,2615,Stayed,49,No,0,Not Applicable,N/A
5167-GBFRE,3,4694,Churned,72,Yes,1,Other,Poor expertise of online support
5167-ZFFMM,3,3424,Churned,81,Yes,1,Competitor,Competitor made better offer
5168-MQQCA,4,6288,Stayed,56,No,0,Not Applicable,N/A
5168-MSWXT,5,5505,Stayed,44,No,0,Not Applicable,N/A
5170-PTRKA,4,4865,Stayed,69,No,0,Not Applicable,N/A
5171-EPLKN,4,2176,Stayed,58,No,0,Not Applicable,N/A
5172-MIGPM,4,5707,Stayed,46,No,0,Not Applicable,N/A
5172-RKOCB,4,5758,Stayed,21,No,0,Not Applicable,N/A
5173-WXOQV,4,4369,Joined,56,No,0,Not Applicable,N/A
5173-ZXXXL,4,3488,Joined,61,No,0,Not Applicable,N/A
5174-ITUMV,5,5666,Stayed,45,No,0,Not Applicable,N/A
5174-RNGBH,3,5515,Churned,67,Yes,1,Dissatisfaction,Network reliability
5175-AOBHI,1,5246,Churned,90,Yes,1,Dissatisfaction,Lack of self-service on Website
5175-WLYXL,5,2444,Stayed,75,No,0,Not Applicable,N/A
5176-LDKUH,4,3345,Stayed,75,No,0,Not Applicable,N/A
5176-LMJXE,4,5404,Stayed,53,No,0,Not Applicable,N/A
5176-OLSKT,4,5546,Stayed,61,No,0,Not Applicable,N/A
5177-RVZNU,3,4186,Stayed,43,No,0,Not Applicable,N/A
5178-LMXOP,1,5795,Churned,70,Yes,1,Price,Price too high
5180-UCIIQ,1,2061,Churned,75,Yes,1,Other,Moved
5181-OABFK,3,4173,Stayed,72,No,0,Not Applicable,N/A
5183-KLYEM,4,4927,Stayed,60,No,0,Not Applicable,N/A
5183-SNMJQ,3,5787,Stayed,33,No,0,Not Applicable,N/A
5186-EJEGL,3,3628,Stayed,72,No,0,Not Applicable,N/A
5186-PEIZU,5,4988,Stayed,67,No,0,Not Applicable,N/A
5186-SAMNZ,2,3273,Churned,77,Yes,1,Price,Price too high
5188-HGMLP,5,4991,Stayed,30,No,0,Not Applicable,N/A
5192-EBGOV,1,4880,Churned,66,Yes,1,Competitor,Competitor had better devices
5193-QLVZB,5,5882,Stayed,30,No,0,Not Applicable,N/A
5195-KPUNQ,4,4766,Stayed,58,No,0,Not Applicable,N/A
5196-SGOAK,3,4884,Churned,93,Yes,1,Attitude,Attitude of support person
5196-WPYOW,4,6148,Stayed,21,No,0,Not Applicable,N/A
5197-LQXXH,4,4264,Stayed,24,No,0,Not Applicable,N/A
5197-PYEPU,3,5643,Stayed,63,No,0,Not Applicable,N/A
5197-YPYBZ,3,2646,Stayed,49,No,0,Not Applicable,N/A
5198-EFNBM,4,5636,Stayed,23,No,0,Not Applicable,N/A
5198-HQAEN,4,2775,Stayed,44,No,0,Not Applicable,N/A
5199-FPUSP,3,3044,Stayed,73,No,0,Not Applicable,N/A
5201-CBWYG,5,5105,Stayed,53,No,0,Not Applicable,N/A
5201-FRKKS,4,4815,Stayed,64,No,0,Not Applicable,N/A
5201-USSQZ,4,4038,Stayed,67,No,0,Not Applicable,N/A
5202-IVJNU,3,3106,Churned,72,Yes,1,Dissatisfaction,Network reliability
5203-XEHAX,3,3445,Stayed,48,No,0,Not Applicable,N/A
5204-HMGYF,3,4567,Stayed,68,No,0,Not Applicable,N/A
5204-QZXPU,1,2933,Churned,78,Yes,1,Competitor,Competitor had better devices
5206-HPJKM,4,3190,Stayed,38,No,0,Not Applicable,N/A
5206-XZZQI,4,6113,Stayed,73,No,0,Not Applicable,N/A
5207-PLSTK,4,5068,Joined,58,No,0,Not Applicable,N/A
5208-FVQKB,3,5514,Stayed,27,No,0,Not Applicable,N/A
5208-HFSBT,1,5855,Churned,81,Yes,1,Competitor,Competitor had better devices
5213-TWWJU,3,2448,Stayed,66,No,0,Not Applicable,N/A
5214-CHIWJ,5,3159,Stayed,71,No,0,Not Applicable,N/A
5214-NLTIT,3,6188,Stayed,30,No,0,Not Applicable,N/A
5215-LNLDJ,3,3872,Stayed,52,No,0,Not Applicable,N/A
5216-WASFJ,3,5603,Stayed,30,No,0,Not Applicable,N/A
5219-YIPTK,1,3185,Churned,71,Yes,1,Dissatisfaction,Service dissatisfaction
5220-AGAAX,4,5440,Stayed,57,No,0,Not Applicable,N/A
5222-IMUKT,4,2716,Stayed,80,No,0,Not Applicable,N/A
5222-JCXZT,4,3022,Stayed,55,No,0,Not Applicable,N/A
5223-UZAVK,5,4986,Stayed,77,No,0,Not Applicable,N/A
5226-NOZFC,3,3178,Stayed,64,No,0,Not Applicable,N/A
5227-JSCFE,4,5421,Stayed,28,No,0,Not Applicable,N/A
5228-EXCET,1,5964,Churned,85,Yes,1,Competitor,Competitor made better offer
5229-DTFYB,4,5584,Stayed,69,No,0,Not Applicable,N/A
5229-PRWKT,3,4193,Churned,80,Yes,1,Attitude,Attitude of service provider
5231-FIQPA,5,3523,Stayed,40,No,0,Not Applicable,N/A
5232-NXPAY,3,3459,Stayed,55,No,0,Not Applicable,N/A
5233-AOZUF,5,3483,Stayed,80,No,0,Not Applicable,N/A
5233-GEEAX,1,5971,Churned,85,Yes,1,Competitor,Competitor had better devices
5236-PERKL,1,4738,Churned,89,Yes,1,Competitor,Competitor offered higher download speeds
5236-XMZJY,3,3048,Stayed,80,No,0,Not Applicable,N/A
5240-CAOYT,3,4882,Stayed,43,No,0,Not Applicable,N/A
5240-IJOQT,1,3348,Churned,88,Yes,1,Competitor,Competitor had better devices
5242-UOWHD,3,4210,Stayed,62,No,0,Not Applicable,N/A
5243-SAOTC,4,5166,Stayed,46,No,0,Not Applicable,N/A
5244-IRFIH,3,4333,Churned,91,Yes,1,Other,Poor expertise of online support
5245-VDBUR,4,5509,Stayed,47,No,0,Not Applicable,N/A
5248-KWLAR,4,6483,Stayed,28,No,0,Not Applicable,N/A
5248-RPYWW,3,4606,Stayed,49,No,0,Not Applicable,N/A
5248-YGIJN,3,5974,Stayed,21,No,0,Not Applicable,N/A
5249-QYHEX,5,3021,Stayed,72,No,0,Not Applicable,N/A
5256-SKJGO,4,4850,Stayed,35,No,0,Not Applicable,N/A
5260-UMPWX,5,5158,Stayed,43,No,0,Not Applicable,N/A
5261-QSHQM,1,4909,Churned,70,Yes,1,Competitor,Competitor made better offer
5266-PFRQK,4,4886,Stayed,56,No,0,Not Applicable,N/A
5268-DSMNQ,5,5428,Stayed,50,No,0,Not Applicable,N/A
5269-NRGDP,3,2531,Stayed,58,No,0,Not Applicable,N/A
5271-DBYSJ,5,3355,Stayed,20,No,0,Not Applicable,N/A
5271-YNWVR,1,4610,Churned,90,Yes,1,Price,Extra data charges
5274-XHAKY,4,2196,Stayed,43,No,0,Not Applicable,N/A
5275-PMFUT,3,4036,Stayed,72,No,0,Not Applicable,N/A
5275-SQEIZ,1,3096,Churned,77,Yes,1,Competitor,Competitor had better devices
5276-KQWHG,3,4596,Churned,74,Yes,1,Price,Extra data charges
5277-ZLOOR,3,5512,Churned,86,Yes,1,Dissatisfaction,Network reliability
5278-PNYOX,3,5499,Stayed,52,No,0,Not Applicable,N/A
5281-BUZGT,1,5692,Churned,92,Yes,1,Competitor,Competitor made better offer
5285-MVEHD,4,4196,Stayed,24,No,0,Not Applicable,N/A
5286-YHCVC,4,4165,Stayed,21,No,0,Not Applicable,N/A
5287-QWLKY,1,5725,Churned,66,Yes,1,Attitude,Attitude of support person
5288-AHOUP,3,4333,Stayed,51,No,0,Not Applicable,N/A
5293-WXJAK,3,4553,Churned,82,Yes,1,Competitor,Competitor offered more data
5294-CDGWY,1,5633,Churned,95,Yes,1,Other,Don't know
5294-DMSFH,4,4780,Stayed,25,No,0,Not Applicable,N/A
5294-IMHHT,3,4488,Stayed,41,No,0,Not Applicable,N/A
5295-PCJOO,1,4455,Churned,84,Yes,1,Other,Don't know
5296-BFCYD,5,3392,Stayed,24,No,0,Not Applicable,N/A
5296-PSYVW,4,4169,Stayed,52,No,0,Not Applicable,N/A
5297-MDOIR,4,5294,Stayed,60,No,0,Not Applicable,N/A
5298-GSTLM,4,4483,Stayed,66,No,0,Not Applicable,N/A
5299-RULOA,2,5998,Churned,87,Yes,1,Price,Price too high
5299-SJCZT,3,4480,Churned,73,Yes,1,Dissatisfaction,Network reliability
5301-GAUUY,1,5974,Churned,92,Yes,1,Competitor,Competitor had better devices
5302-BDJNT,3,3715,Stayed,27,No,0,Not Applicable,N/A
5304-EFJLP,4,4406,Stayed,36,No,0,Not Applicable,N/A
5306-BVTKJ,4,3446,Stayed,27,No,0,Not Applicable,N/A
5307-DZCVC,3,2431,Churned,74,Yes,1,Price,Extra data charges
5307-UVGNB,4,4116,Stayed,54,No,0,Not Applicable,N/A
5309-TAIKL,4,4080,Stayed,46,No,0,Not Applicable,N/A
5310-NOOVA,5,4006,Stayed,55,No,0,Not Applicable,N/A
5311-IHLEI,3,2716,Stayed,73,No,0,Not Applicable,N/A
5312-IRCFR,4,5206,Stayed,58,No,0,Not Applicable,N/A
5312-TSZVC,5,4818,Stayed,34,No,0,Not Applicable,N/A
5312-UXESG,4,5614,Stayed,58,No,0,Not Applicable,N/A
5313-FPXWG,5,4886,Stayed,75,No,0,Not Applicable,N/A
5315-CKEQK,3,5195,Stayed,44,No,0,Not Applicable,N/A
5317-FLPJF,3,4824,Stayed,67,No,0,Not Applicable,N/A
5318-IXUZF,2,4149,Churned,72,Yes,1,Other,Don't know
5318-YKDPV,3,3716,Stayed,63,No,0,Not Applicable,N/A
5320-BRKGK,3,4292,Stayed,62,No,0,Not Applicable,N/A
5321-NTRKC,5,6236,Stayed,56,No,0,Not Applicable,N/A
5322-TEUJK,4,4071,Stayed,71,No,0,Not Applicable,N/A
