customer_id;customer_status;refer_a_friend;num_referrals;tenure_months;offer;phone_service;avg_monthly_longdist_charge;multiple_lines;internet_service;internet_type;avg_monthly_gb_download;online_security;online_backup;device_protection_plan;premium_tech_support;streaming_tv;streaming_movies;streaming_music;unlimited_data;contract;paperless_billing;payment_method;monthly_charge;total_charges;total_refunds;total_extra_charges;total_longdist_charges;total_revenue
5512-IDZEI;Stayed;Yes;1;46;None;Yes;18,45;Yes;No;None;0;No;No;No;No;No;No;No;No;One Year;No;Bank Withdrawal;24,9;1174,8;0;0;848,7;2023,5
5514-YQENT;Stayed;No;0;41;None;Yes;30,58;No;Yes;Fiber Optic;59;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Two Year;Yes;Bank Withdrawal;111,15;4507,15;0;0;1253,78;5760,93
5515-AKOAJ;Churned;No;0;54;None;Yes;41,83;Yes;Yes;Fiber Optic;9;No;No;No;Yes;Yes;Yes;Yes;Yes;Month-to-Month;Yes;Bank Withdrawal;100,1;5440,9;0;0;2258,82;7699,72
5515-IDEJJ;Churned;Yes;4;1;Offer E;Yes;45,77;No;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;No;Mailed Check;19,9;19,9;0;0;45,77;65,67
5515-RUGKN;Stayed;No;0;8;None;Yes;30,53;No;Yes;DSL;26;No;No;No;No;No;Yes;Yes;Yes;Month-to-Month;Yes;Credit Card;54,75;438,05;0;0;244,24;682,29
5519-NPHVG;Churned;No;0;12;None;Yes;12,75;Yes;Yes;Fiber Optic;24;No;No;No;No;Yes;Yes;Yes;No;Month-to-Month;Yes;Bank Withdrawal;94,2;1046,1;7,39;120;153;1311,71
5519-TEEUH;Stayed;No;0;33;Offer C;Yes;21,16;No;No;None;0;No;No;No;No;No;No;No;No;One Year;Yes;Credit Card;20,15;682,15;0;0;698,28;1380,43
5519-YLDGW;Churned;Yes;1;21;Offer D;Yes;1,21;Yes;Yes;Fiber Optic;16;Yes;No;Yes;No;Yes;Yes;Yes;Yes;Month-to-Month;Yes;Bank Withdrawal;103,9;2254,2;0;0;25,41;2279,61
5520-FVEWJ;Churned;Yes;1;12;None;Yes;40,63;Yes;Yes;Fiber Optic;59;No;Yes;Yes;No;No;No;Yes;Yes;Month-to-Month;Yes;Bank Withdrawal;84,5;916,9;0;0;487,56;1404,46
5522-JBWMO;Joined;No;0;1;None;Yes;15,66;No;Yes;DSL;29;No;No;No;No;No;No;No;Yes;Month-to-Month;No;Bank Withdrawal;44;44;0;0;15,66;59,66
5522-NYKPB;Stayed;No;0;25;Offer C;Yes;11,79;No;Yes;Fiber Optic;59;No;No;No;Yes;Yes;No;No;Yes;Month-to-Month;No;Bank Withdrawal;85,9;2199,05;0;0;294,75;2493,8
5524-KHNJP;Stayed;Yes;7;33;Offer C;Yes;48,85;No;Yes;Cable;30;Yes;No;Yes;No;Yes;Yes;Yes;Yes;One Year;No;Credit Card;74,75;2453,3;0;0;1612,05;4065,35
5527-ACHSO;Stayed;No;0;11;None;Yes;47,61;No;Yes;DSL;12;No;No;No;Yes;Yes;Yes;Yes;Yes;Month-to-Month;No;Credit Card;70,5;829,3;0;0;523,71;1353,01
5529-GIBVH;Stayed;No;0;47;None;Yes;3,49;No;No;None;0;No;No;No;No;No;No;No;No;Two Year;No;Credit Card;20,15;1046,2;0;0;164,03;1210,23
5533-NHFRF;Stayed;No;0;7;None;No;0;No;Yes;DSL;26;No;Yes;No;Yes;No;Yes;No;Yes;Two Year;Yes;Bank Withdrawal;44,4;265,8;0;0;0;265,8
5533-RJFTJ;Stayed;No;0;49;Offer B;No;0;No;Yes;Cable;58;No;No;Yes;No;No;No;No;Yes;Month-to-Month;Yes;Bank Withdrawal;30,2;1453,1;0;0;0;1453,1
5536-RTPWK;Churned;Yes;1;49;Offer B;Yes;20,48;Yes;Yes;Fiber Optic;22;No;Yes;No;No;Yes;Yes;Yes;Yes;Month-to-Month;Yes;Bank Withdrawal;99,05;4853,75;14,24;0;1003,52;5843,03
5536-SLHPM;Churned;Yes;5;55;None;Yes;19,41;Yes;Yes;Fiber Optic;4;No;No;Yes;No;No;No;No;Yes;Month-to-Month;Yes;Bank Withdrawal;77,75;4458,15;0;0;1067,55;5525,7
5537-UXXVS;Stayed;No;0;20;Offer D;Yes;48,03;No;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;No;Bank Withdrawal;19,25;375,25;0;0;960,6;1335,85
5539-HIVAK;Stayed;Yes;8;28;None;Yes;25,57;Yes;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;No;Mailed Check;25,7;734,6;0;0;715,96;1450,56
5539-TMZLF;Churned;No;0;1;None;Yes;33,84;No;Yes;Fiber Optic;5;No;No;No;No;No;No;No;Yes;Month-to-Month;Yes;Bank Withdrawal;69,75;69,75;0;0;33,84;103,59
5542-DHSXL;Stayed;Yes;2;4;None;Yes;6,77;No;Yes;Cable;3;Yes;Yes;No;No;No;No;No;Yes;Month-to-Month;No;Credit Card;54,7;235,05;0;0;27,08;262,13
5542-NKVRU;Stayed;No;0;42;Offer B;Yes;18,31;No;No;None;0;No;No;No;No;No;No;No;No;Two Year;Yes;Bank Withdrawal;20,75;844,45;0;0;769,02;1613,47
5542-TBBWB;Joined;No;0;1;None;Yes;9,36;No;Yes;Fiber Optic;14;No;No;No;No;No;No;No;No;Month-to-Month;Yes;Bank Withdrawal;69,9;69,9;0;10;9,36;89,26
5543-QDCRY;Stayed;No;0;4;None;Yes;20,76;No;Yes;DSL;30;No;No;No;No;Yes;No;No;Yes;Month-to-Month;Yes;Bank Withdrawal;56,4;234,85;0;0;83,04;317,89
5546-BYZSM;Stayed;No;0;41;Offer B;Yes;15,48;No;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;No;Bank Withdrawal;20,45;775,6;0;0;634,68;1410,28
5546-QUERU;Stayed;No;0;13;None;Yes;16,35;No;No;None;0;No;No;No;No;No;No;No;No;One Year;Yes;Credit Card;19,95;257;0;0;212,55;469,55
5549-ZGHFB;Stayed;Yes;3;50;None;Yes;22,3;Yes;No;None;0;No;No;No;No;No;No;No;No;Two Year;No;Credit Card;24,95;1261,45;0;0;1115;2376,45
5550-VFRLC;Churned;No;0;1;None;Yes;43,45;No;Yes;Fiber Optic;30;No;No;No;No;No;No;No;No;Month-to-Month;Yes;Bank Withdrawal;69,85;69,85;0;40;43,45;153,3
5552-ZNFSJ;Churned;No;0;1;None;Yes;34,37;No;Yes;DSL;28;No;No;No;No;No;No;No;Yes;Month-to-Month;No;Bank Withdrawal;45,3;45,3;0;0;34,37;79,67
5553-AOINX;Stayed;Yes;6;66;None;Yes;39,38;Yes;Yes;Fiber Optic;30;No;Yes;Yes;No;Yes;Yes;Yes;Yes;One Year;Yes;Bank Withdrawal;104,9;6891,45;0;0;2599,08;9490,53
5555-RNPGT;Stayed;No;0;10;Offer D;Yes;34,47;Yes;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;No;Credit Card;24,8;223,9;0;0;344,7;568,6
5561-NWEVX;Churned;Yes;1;2;Offer E;Yes;17,73;Yes;Yes;Fiber Optic;18;No;No;Yes;No;No;No;No;Yes;Month-to-Month;No;Bank Withdrawal;79,2;172,85;0;0;35,46;208,31
5562-BETPV;Joined;Yes;1;1;Offer E;Yes;23,41;No;No;None;0;No;No;No;No;No;No;No;No;One Year;No;Mailed Check;19,65;19,65;0;0;23,41;43,06
5562-YJQGT;Joined;No;0;2;None;Yes;2,46;No;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;No;Credit Card;20,35;35,1;0;0;4,92;40,02
5564-NEMQO;Churned;No;0;1;Offer E;Yes;35,09;No;Yes;Fiber Optic;17;No;No;Yes;No;No;No;No;No;Month-to-Month;Yes;Bank Withdrawal;75,3;75,3;0;20;35,09;130,39
5565-FILXA;Churned;No;0;16;None;Yes;38,75;Yes;Yes;Fiber Optic;16;No;No;No;No;Yes;Yes;No;Yes;Month-to-Month;Yes;Bank Withdrawal;96,15;1529,2;0;0;620;2149,2
5566-SOEZD;Stayed;Yes;1;27;None;Yes;15,71;No;Yes;Fiber Optic;53;Yes;Yes;No;No;No;No;No;Yes;One Year;Yes;Credit Card;80,65;2209,75;0;0;424,17;2633,92
5567-GZKQY;Stayed;No;0;58;Offer B;Yes;29,25;No;No;None;0;No;No;No;No;No;No;No;No;Two Year;No;Credit Card;20,3;1131,5;0;0;1696,5;2828
5567-WSELE;Churned;Yes;1;3;Offer E;Yes;32,31;Yes;Yes;Fiber Optic;27;No;No;No;No;Yes;Yes;No;Yes;Month-to-Month;Yes;Bank Withdrawal;94,6;279,55;0;0;96,93;376,48
5568-DMXZS;Stayed;No;0;8;Offer E;Yes;37,37;No;Yes;Cable;16;No;Yes;No;Yes;Yes;No;No;Yes;Month-to-Month;Yes;Bank Withdrawal;65,45;554,45;0;0;298,96;853,41
5569-IDSEY;Stayed;Yes;8;71;Offer A;Yes;29,11;Yes;Yes;Fiber Optic;28;No;Yes;Yes;No;Yes;Yes;Yes;Yes;One Year;Yes;Bank Withdrawal;105,7;7472,15;0;0;2066,81;9538,96
5569-KGJHX;Churned;Yes;1;9;Offer E;Yes;14,21;Yes;Yes;Fiber Optic;5;No;No;No;No;Yes;No;No;No;Month-to-Month;Yes;Bank Withdrawal;85,35;754,65;0;50;127,89;932,54
5569-OUICF;Churned;Yes;1;28;Offer C;Yes;16,43;Yes;Yes;Fiber Optic;20;No;No;No;Yes;Yes;Yes;No;Yes;Month-to-Month;Yes;Credit Card;101,3;2812,2;0;0;460,04;3272,24
5570-PTWEH;Churned;Yes;1;3;None;Yes;15,02;Yes;Yes;Fiber Optic;29;No;No;No;No;No;No;No;Yes;Month-to-Month;Yes;Credit Card;75,15;216,75;0;0;45,06;261,81
5572-ZDXHY;Churned;No;0;22;None;Yes;29,07;No;Yes;Fiber Optic;52;No;Yes;No;No;No;Yes;Yes;Yes;Month-to-Month;Yes;Mailed Check;84,3;1855,65;0;0;639,54;2495,19
5574-NXZIU;Stayed;No;0;63;None;Yes;13,14;No;Yes;Fiber Optic;17;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Two Year;No;Credit Card;109,2;7049,75;0;0;827,82;7877,57
5575-GNVDE;Stayed;No;0;34;None;Yes;17,09;No;Yes;DSL;16;Yes;No;Yes;No;No;No;No;Yes;One Year;No;Mailed Check;56,95;1889,5;0;0;581,06;2470,56
5575-TPIZQ;Stayed;No;0;46;Offer B;Yes;37,75;Yes;Yes;Fiber Optic;73;Yes;No;No;No;Yes;No;No;Yes;Month-to-Month;Yes;Credit Card;89,15;4245,55;0;0;1736,5;5982,05
5577-OTWWW;Churned;No;0;15;Offer D;Yes;39,84;No;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;No;Bank Withdrawal;19,75;297,3;0;0;597,6;894,9
5578-NKCXI;Stayed;Yes;9;58;None;Yes;39,05;No;Yes;Fiber Optic;76;Yes;Yes;No;No;Yes;Yes;Yes;Yes;One Year;No;Credit Card;99,25;5846,65;0;0;2264,9;8111,55
5583-EJXRD;Stayed;Yes;1;44;None;No;0;No;Yes;Cable;59;Yes;Yes;Yes;Yes;No;Yes;Yes;Yes;Two Year;Yes;Credit Card;54,05;2375,2;47,45;0;0;2327,75
5583-SXDAG;Churned;Yes;1;1;Offer E;Yes;19,15;No;Yes;Fiber Optic;18;No;No;No;No;No;No;No;No;Month-to-Month;No;Bank Withdrawal;70;70;0;10;19,15;99,15
5590-BYNII;Churned;No;0;22;None;Yes;35,93;Yes;Yes;Fiber Optic;17;Yes;No;No;No;Yes;Yes;Yes;Yes;Month-to-Month;Yes;Bank Withdrawal;100,75;2095;0;0;790,46;2885,46
5590-YRFJT;Churned;Yes;1;20;None;No;0;No;Yes;DSL;10;No;No;No;No;No;No;No;Yes;Month-to-Month;Yes;Bank Withdrawal;24,45;482,8;0;0;0;482,8
5590-ZSKRV;Stayed;Yes;1;8;Offer E;Yes;38,78;No;Yes;DSL;18;Yes;Yes;No;No;No;No;No;Yes;Month-to-Month;No;Credit Card;54,65;482,25;0;0;310,24;792,49
5593-SUAOO;Stayed;Yes;6;24;None;Yes;41,45;Yes;Yes;Fiber Optic;53;No;Yes;Yes;No;No;No;No;Yes;One Year;No;Bank Withdrawal;83,15;2033,05;0;0;994,8;3027,85
5597-GLBUC;Churned;No;0;1;Offer E;Yes;22,97;No;Yes;Fiber Optic;23;No;No;Yes;No;Yes;No;No;Yes;Month-to-Month;Yes;Bank Withdrawal;85,45;85,45;0;0;22,97;108,42
5598-IKHQQ;Stayed;No;0;72;Offer A;Yes;6,75;Yes;No;None;0;No;No;No;No;No;No;No;No;Two Year;No;Credit Card;25,45;1866,45;0;0;486;2352,45
5599-HVLTW;Stayed;No;0;14;None;Yes;7,34;Yes;Yes;Fiber Optic;3;No;No;Yes;No;No;No;No;Yes;Two Year;Yes;Bank Withdrawal;80,35;1058,1;32,71;0;102,76;1128,15
5600-KTXFM;Joined;Yes;6;2;Offer E;Yes;29,1;No;Yes;Fiber Optic;19;No;No;No;No;No;No;No;Yes;Month-to-Month;No;Credit Card;69,95;143,9;0;0;58,2;202,1
5600-PDUJF;Stayed;No;0;6;None;Yes;26,76;No;Yes;DSL;22;No;No;No;Yes;No;No;No;Yes;Month-to-Month;Yes;Credit Card;49,5;312,7;0;0;160,56;473,26
5602-BVFMK;Stayed;No;0;12;None;Yes;41,78;No;No;None;0;No;No;No;No;No;No;No;No;One Year;No;Credit Card;19,3;228,75;0;0;501,36;730,11
5605-IYGFG;Stayed;No;0;7;None;Yes;27,46;No;Yes;Fiber Optic;4;No;No;No;No;No;No;No;Yes;Month-to-Month;Yes;Bank Withdrawal;69,85;515,45;0;0;192,22;707,67
5605-XNWEN;Stayed;No;0;72;None;Yes;28,99;Yes;No;None;0;No;No;No;No;No;No;No;No;Two Year;Yes;Bank Withdrawal;25;1802,55;28,93;0;2087,28;3860,9
5606-AMZBO;Stayed;Yes;4;10;None;Yes;38,03;Yes;Yes;Fiber Optic;42;Yes;No;No;No;No;No;No;Yes;Month-to-Month;Yes;Credit Card;78,15;765,15;0;0;380,3;1145,45
5609-CEBID;Churned;No;0;20;None;Yes;48,73;Yes;Yes;Fiber Optic;12;No;Yes;Yes;No;No;Yes;No;No;Month-to-Month;Yes;Bank Withdrawal;94,1;1782,4;0;80;974,6;2837
5609-IMCGG;Stayed;No;0;15;Offer D;Yes;6,22;Yes;Yes;Fiber Optic;4;Yes;No;Yes;No;No;No;No;Yes;Month-to-Month;Yes;Credit Card;84,35;1302,65;0;0;93,3;1395,95
5614-DNZCE;Stayed;No;0;58;None;Yes;29,47;No;Yes;DSL;16;Yes;Yes;Yes;Yes;No;No;No;Yes;Two Year;Yes;Credit Card;64,9;3795,45;0;0;1709,26;5504,71
5616-PRTNT;Churned;No;0;20;None;Yes;22,78;No;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;Yes;Bank Withdrawal;19,4;374,5;0;0;455,6;830,1
5619-PTMIK;Stayed;Yes;1;46;Offer B;Yes;44,74;Yes;Yes;DSL;82;Yes;No;No;No;No;No;Yes;Yes;Month-to-Month;No;Bank Withdrawal;53,1;2459,8;0;0;2058,04;4517,84
5619-XZZKR;Stayed;No;0;4;None;Yes;6,86;No;No;None;0;No;No;No;No;No;No;No;No;One Year;No;Credit Card;19,95;68,2;0;0;27,44;95,64
5622-UEJFI;Stayed;Yes;9;35;None;Yes;32,75;Yes;No;None;0;No;No;No;No;No;No;No;No;Two Year;Yes;Credit Card;25,4;949,8;0;0;1146,25;2096,05
5624-BQSSA;Churned;No;0;1;None;Yes;40,48;No;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;No;Credit Card;20,95;20,95;0;0;40,48;61,43
5624-RYAMH;Stayed;No;0;9;None;Yes;46,94;No;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;Yes;Bank Withdrawal;19,5;178,85;0;0;422,46;601,31
5626-MGTUK;Stayed;No;0;20;None;Yes;24,73;Yes;Yes;Fiber Optic;25;Yes;No;No;No;Yes;No;No;No;Month-to-Month;Yes;Bank Withdrawal;89,1;1879,25;15,43;30;494,6;2388,42
5627-TVBPP;Stayed;No;0;35;None;Yes;25,52;No;No;None;0;No;No;No;No;No;No;No;No;One Year;Yes;Credit Card;20,1;644,5;0;0;893,2;1537,7
5628-FCGYG;Stayed;No;0;21;None;Yes;49,05;Yes;Yes;Fiber Optic;9;No;No;No;No;No;Yes;Yes;Yes;Month-to-Month;Yes;Bank Withdrawal;84,1;1737,45;0;0;1030,05;2767,5
5628-RKIFK;Stayed;No;0;49;None;Yes;24,84;Yes;Yes;Fiber Optic;14;Yes;No;No;No;Yes;Yes;Yes;Yes;One Year;No;Credit Card;101,55;5070,4;0;0;1217,16;6287,56
5630-AHZIL;Joined;No;0;3;Offer E;Yes;39,55;No;Yes;DSL;56;Yes;No;No;Yes;No;Yes;Yes;No;Month-to-Month;Yes;Bank Withdrawal;64,5;177,4;0;60;118,65;356,05
5630-IXDXV;Stayed;No;0;47;Offer B;Yes;14,54;Yes;Yes;Fiber Optic;10;No;Yes;Yes;No;Yes;Yes;Yes;Yes;Month-to-Month;Yes;Bank Withdrawal;106,35;4849,1;0;0;683,38;5532,48
5639-NTUPK;Stayed;No;0;13;Offer D;Yes;19,17;No;Yes;Cable;59;Yes;No;No;No;No;No;Yes;Yes;Month-to-Month;Yes;Credit Card;52,1;670,65;0;0;249,21;919,86
5640-CAXOA;Stayed;No;0;30;None;No;0;No;Yes;Cable;42;No;No;No;Yes;No;Yes;Yes;Yes;One Year;Yes;Credit Card;40,35;1187,05;0;0;0;1187,05
5641-DMBFJ;Stayed;Yes;1;58;None;Yes;31,27;Yes;Yes;DSL;59;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Two Year;Yes;Bank Withdrawal;84,3;4916,4;0;0;1813,66;6730,06
5642-MHDQT;Stayed;Yes;6;53;Offer B;Yes;11,35;No;No;None;0;No;No;No;No;No;No;No;No;One Year;Yes;Bank Withdrawal;19,85;1039,45;14,67;0;601,55;1626,33
5644-PDMZC;Churned;No;0;2;None;Yes;47,47;Yes;Yes;Fiber Optic;19;No;Yes;No;No;No;Yes;Yes;Yes;Month-to-Month;No;Bank Withdrawal;89,5;161,5;0;0;94,94;256,44
5647-FXOTP;Stayed;Yes;1;60;Offer B;Yes;36,71;Yes;Yes;Fiber Optic;25;No;Yes;Yes;No;Yes;Yes;Yes;No;Month-to-Month;Yes;Bank Withdrawal;105,9;6401,25;0;110;2202,6;8713,85
5647-URDKA;Stayed;Yes;8;8;None;Yes;11,57;No;No;None;0;No;No;No;No;No;No;No;No;Two Year;No;Credit Card;19,7;130,25;0;0;92,56;222,81
5649-ANRML;Churned;No;0;2;Offer E;Yes;12,96;No;Yes;Fiber Optic;20;No;Yes;Yes;Yes;No;Yes;No;Yes;Month-to-Month;Yes;Credit Card;95,1;180,25;0;0;25,92;206,17
5649-RXQTV;Stayed;No;0;51;Offer B;Yes;42,33;No;Yes;Fiber Optic;2;No;Yes;Yes;No;Yes;Yes;Yes;Yes;Month-to-Month;Yes;Bank Withdrawal;99;5038,15;0;0;2158,83;7196,98
5649-TJHOV;Churned;Yes;1;27;Offer C;No;0;No;Yes;DSL;25;No;No;No;No;No;Yes;No;No;Month-to-Month;No;Bank Withdrawal;36,5;1032;0;30;0;1062
5649-VUKMC;Churned;No;0;12;None;Yes;34,81;No;Yes;Fiber Optic;16;No;No;Yes;No;Yes;Yes;Yes;Yes;One Year;No;Mailed Check;95,5;1115,15;0;0;417,72;1532,87
5650-VDUDS;Churned;No;0;4;Offer E;No;0;No;Yes;Cable;16;No;No;No;No;No;No;No;Yes;Month-to-Month;Yes;Mailed Check;24,25;96,05;0;0;0;96,05
5650-YLIBA;Stayed;No;0;31;None;Yes;42,05;Yes;Yes;Fiber Optic;12;No;Yes;No;No;No;No;No;Yes;Month-to-Month;Yes;Bank Withdrawal;81,15;2640,55;0;0;1303,55;3944,1
5651-CPDND;Stayed;No;0;10;Offer D;Yes;13,51;No;Yes;DSL;14;No;No;No;No;No;No;No;Yes;Month-to-Month;No;Credit Card;46;492,1;0;0;135,1;627,2
5651-CRHKQ;Stayed;Yes;3;41;None;Yes;13,23;No;Yes;Fiber Optic;16;No;Yes;Yes;Yes;No;No;No;Yes;One Year;Yes;Bank Withdrawal;86,2;3339,05;0;0;542,43;3881,48
5651-WYIPH;Stayed;No;0;18;None;Yes;41,13;No;Yes;Cable;23;No;Yes;No;No;No;No;No;Yes;One Year;Yes;Credit Card;49,85;865,75;0;0;740,34;1606,09
5651-YLPRD;Stayed;Yes;7;32;None;Yes;26,66;No;Yes;Fiber Optic;57;No;Yes;No;No;Yes;No;No;No;Month-to-Month;Yes;Bank Withdrawal;86,1;2723,75;0;130;853,12;3706,87
5652-MSDEY;Stayed;No;0;10;None;Yes;39,85;Yes;Yes;Fiber Optic;21;No;No;No;No;No;No;No;Yes;Month-to-Month;Yes;Mailed Check;75,75;777,3;0;0;398,5;1175,8
5655-JSMZM;Churned;No;0;49;Offer B;Yes;32,36;Yes;Yes;Fiber Optic;2;No;No;No;No;Yes;Yes;No;Yes;Month-to-Month;Yes;Bank Withdrawal;96,2;4718,25;0;0;1585,64;6303,89
5656-JAMLX;Stayed;No;0;62;None;Yes;14,17;No;No;None;0;No;No;No;No;No;No;No;No;Two Year;No;Bank Withdrawal;19,85;1253,65;0;0;878,54;2132,19
5656-MJEFC;Stayed;Yes;10;42;Offer B;No;0;No;Yes;Cable;8;Yes;No;Yes;Yes;Yes;No;No;Yes;Two Year;No;Credit Card;48,15;2032,3;0;0;0;2032,3
5663-QBGIS;Stayed;No;0;72;None;Yes;44,61;Yes;Yes;Fiber Optic;30;No;Yes;No;No;Yes;Yes;Yes;Yes;Two Year;No;Bank Withdrawal;98,35;6929,4;0;0;3211,92;10141,32
5666-CYCYZ;Stayed;No;0;24;None;Yes;18,07;Yes;Yes;Fiber Optic;52;No;No;No;Yes;No;Yes;Yes;Yes;Month-to-Month;Yes;Bank Withdrawal;89,55;2259,35;0;0;433,68;2693,03
5666-MBJPT;Stayed;No;0;65;Offer B;Yes;20,43;Yes;No;None;0;No;No;No;No;No;No;No;No;Two Year;Yes;Bank Withdrawal;25,1;1725;0;0;1327,95;3052,95
5668-MEISB;Stayed;Yes;1;72;None;Yes;6,41;Yes;Yes;Fiber Optic;14;Yes;Yes;Yes;Yes;Yes;No;No;Yes;Two Year;No;Credit Card;106,1;7657,4;0;0;461,52;8118,92
5669-SRAIP;Churned;No;0;5;Offer E;No;0;No;Yes;DSL;2;No;No;Yes;No;No;Yes;Yes;Yes;Month-to-Month;No;Bank Withdrawal;39,5;210,75;39,27;0;0;171,48
5671-RQRLP;Stayed;Yes;4;70;Offer A;Yes;16,87;Yes;Yes;Fiber Optic;3;No;No;No;No;No;No;No;Yes;Two Year;Yes;Credit Card;75,65;5411,4;25,67;0;1180,9;6566,63
5671-UUNXD;Stayed;Yes;1;50;None;Yes;36,58;Yes;Yes;Fiber Optic;23;No;No;No;Yes;Yes;Yes;Yes;Yes;One Year;Yes;Bank Withdrawal;100,65;5189,75;0;0;1829;7018,75
5673-FSSMF;Churned;No;0;1;Offer E;Yes;33,48;Yes;Yes;Cable;59;No;No;No;No;No;Yes;Yes;No;Month-to-Month;Yes;Bank Withdrawal;60,15;60,15;0;20;33,48;113,63
5673-TIYIB;Churned;No;0;2;Offer E;No;0;No;Yes;DSL;8;No;Yes;Yes;Yes;No;No;No;Yes;Month-to-Month;Yes;Credit Card;40,4;77,15;0;0;0;77,15
5676-CFLYY;Stayed;Yes;4;71;Offer A;Yes;16,24;No;Yes;Cable;59;No;Yes;No;Yes;Yes;Yes;Yes;Yes;Two Year;Yes;Credit Card;73,35;5154,5;0;0;1153,04;6307,54
5678-VFNEQ;Stayed;Yes;8;71;Offer A;Yes;4,39;Yes;Yes;Fiber Optic;82;Yes;No;Yes;No;Yes;Yes;Yes;Yes;One Year;Yes;Credit Card;104,1;7412,25;0;0;311,69;7723,94
5680-LQOGP;Stayed;No;0;68;Offer A;Yes;14,86;No;Yes;Cable;59;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;Two Year;Yes;Credit Card;82,45;5646,6;0;90;1010,48;6747,08
5681-LLOEI;Stayed;Yes;11;43;None;Yes;42,22;Yes;Yes;Fiber Optic;25;Yes;No;Yes;Yes;No;No;No;Yes;One Year;Yes;Credit Card;91,25;4013,8;25,49;0;1815,46;5803,77
5684-FJVYR;Stayed;Yes;9;72;Offer A;Yes;9,6;Yes;Yes;Fiber Optic;25;Yes;Yes;No;Yes;No;No;No;Yes;Two Year;Yes;Bank Withdrawal;90,35;6563,4;0;0;691,2;7254,6
5685-IIXLY;Churned;Yes;1;5;None;Yes;7;No;Yes;Fiber Optic;23;No;Yes;No;No;No;Yes;Yes;Yes;Month-to-Month;Yes;Bank Withdrawal;83,6;404,2;24,44;0;35;414,76
5686-CMAWK;Stayed;No;0;17;None;Yes;49,71;Yes;Yes;Fiber Optic;4;No;No;Yes;Yes;No;No;No;Yes;One Year;No;Bank Withdrawal;86,75;1410,25;0;0;845,07;2255,32
5687-DKDTV;Churned;No;0;4;None;Yes;37,66;No;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;No;Credit Card;20,35;77,5;0;0;150,64;228,14
5688-KZTSN;Churned;Yes;1;15;None;Yes;31,14;No;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;Yes;Bank Withdrawal;20;288,05;0;0;467,1;755,15
5692-FPTAH;Churned;No;0;1;None;Yes;38,31;No;Yes;Cable;26;No;No;No;No;No;No;No;Yes;Month-to-Month;Yes;Credit Card;45,4;45,4;0;0;38,31;83,71
5692-ICXLW;Stayed;No;0;31;None;Yes;46,71;Yes;Yes;Fiber Optic;24;No;Yes;No;No;Yes;No;No;No;Two Year;Yes;Bank Withdrawal;90,7;2845,15;0;100;1448,01;4393,16
5693-PIPCS;Stayed;No;0;41;Offer B;Yes;21,64;No;Yes;Fiber Optic;59;No;Yes;No;Yes;Yes;Yes;Yes;Yes;Two Year;Yes;Credit Card;99,65;4220,35;0;0;887,24;5107,59
5696-CEIQJ;Stayed;Yes;4;67;Offer A;Yes;13,26;No;Yes;Fiber Optic;76;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Two Year;No;Bank Withdrawal;103,15;6895,5;0;0;888,42;7783,92
5696-EXCYS;Stayed;No;0;17;Offer D;Yes;39,34;No;No;None;0;No;No;No;No;No;No;No;No;Two Year;No;Credit Card;19,45;369,05;0;0;668,78;1037,83
5696-JVVQY;Stayed;Yes;1;48;Offer B;Yes;4,45;No;Yes;DSL;57;Yes;Yes;Yes;No;No;Yes;Yes;No;Two Year;Yes;Credit Card;70,1;3238,4;0;30;213,6;3482
5696-QURRL;Churned;No;0;1;None;Yes;13,84;No;Yes;DSL;26;No;No;No;No;No;No;No;No;Month-to-Month;Yes;Credit Card;45,05;45,05;0;70;13,84;128,89
5697-GOMBF;Stayed;Yes;3;28;None;No;0;No;Yes;DSL;58;No;No;No;No;Yes;No;No;No;One Year;Yes;Bank Withdrawal;35,9;973,65;0;40;0;1013,65
5698-BQJOH;Churned;No;0;9;None;Yes;27,21;Yes;Yes;Fiber Optic;29;No;No;No;No;Yes;Yes;Yes;Yes;Month-to-Month;No;Bank Withdrawal;94,4;857,25;0;0;244,89;1102,14
5699-BNCAS;Stayed;No;0;71;Offer A;Yes;4,75;Yes;No;None;0;No;No;No;No;No;No;No;No;Two Year;Yes;Credit Card;24,65;1766,75;0;0;337,25;2104
5701-GUXDC;Stayed;Yes;4;26;None;No;0;No;Yes;DSL;51;Yes;No;Yes;No;No;No;No;Yes;One Year;No;Credit Card;35,4;978,6;0;0;0;978,6
