customer_id,phone_service,internet_service,online_security,online_backup,device_protection,premium_tech_support,streaming_tv,streaming_movies,streaming_music,internet_type
5751-USDBL,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Cable
5753-QQWPW,Yes,Yes,Yes,Yes,No,Yes,No,No,No,DSL
5756-JYOJT,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Cable
5756-OZRIO,Yes,Yes,No,Yes,No,No,No,Yes,Yes,DSL
5759-RCVCB,No,Yes,No,No,No,No,Yes,No,No,DSL
5760-FXFVO,Yes,Yes,Yes,Yes,No,No,No,No,No,Fiber Optic
5760-IFJOZ,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
5760-WRAHC,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,DSL
5762-TJXGK,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,DSL
5766-FTRTS,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,DSL
5766-XQXMQ,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,DSL
5766-ZJYBB,Yes,No,No,No,No,No,No,No,No,None
5774-QPLTF,Yes,No,No,No,No,No,No,No,No,None
5774-XZTQC,Yes,No,No,No,No,No,No,No,No,None
5777-KJIRB,Yes,Yes,No,No,Yes,No,No,No,No,Cable
5777-ZPQNC,Yes,No,No,No,No,No,No,No,No,None
5778-BVOFB,Yes,Yes,No,No,No,Yes,Yes,No,No,Cable
5780-INQIK,Yes,Yes,No,No,No,Yes,No,No,No,DSL
5781-BKHOP,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Fiber Optic
5781-RFZRP,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,DSL
5787-KXGIY,Yes,No,No,No,No,No,No,No,No,None
5788-YPOEG,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,DSL
5789-LDFXO,Yes,No,No,No,No,No,No,No,No,None
5791-KAJFD,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,DSL
5792-JALQC,Yes,Yes,Yes,No,Yes,No,No,No,No,DSL
5793-YOLJN,Yes,No,No,No,No,No,No,No,No,None
5795-BKOYE,Yes,Yes,No,Yes,Yes,Yes,No,No,No,DSL
5795-KTGUD,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
5797-APWZC,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic
5799-JRCZO,Yes,No,No,No,No,No,No,No,No,None
5802-ADBRC,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Fiber Optic
5803-NQJZO,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Cable
5804-HYIEZ,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Fiber Optic
5804-JMYIO,Yes,No,No,No,No,No,No,No,No,None
5804-LEPIM,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
5808-TOTXO,Yes,No,No,No,No,No,No,No,No,None
5811-IWXYM,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic
5813-UECBU,Yes,Yes,No,Yes,Yes,No,No,No,No,Fiber Optic
5815-HGGHV,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,DSL
5816-JMLGY,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,DSL
5816-QVHRX,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Fiber Optic
5816-SCGFC,Yes,Yes,No,Yes,No,No,No,No,No,Cable
5820-PTRYM,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Cable
5821-MMEIL,Yes,No,No,No,No,No,No,No,No,None
5825-XJOCM,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Cable
5827-MWCZK,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Fiber Optic
5828-AVIPD,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Fiber Optic
5828-DWPIL,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Fiber Optic
5829-NVSQN,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,DSL
5832-EXGTT,Yes,Yes,Yes,No,No,No,No,Yes,Yes,DSL
5832-TRLPB,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Cable
5832-XKAES,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
5834-ASPWA,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
5835-BEQEU,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
5837-LXSDN,Yes,Yes,No,Yes,No,No,Yes,No,No,Cable
5839-SUYVZ,Yes,Yes,No,No,No,Yes,No,No,No,Fiber Optic
5840-NVDCG,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Cable
5842-POCOP,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Cable
5843-TTHGI,Yes,Yes,No,No,Yes,No,No,No,No,DSL
5844-QVTAT,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Cable
5845-BZZIB,Yes,No,No,No,No,No,No,No,No,None
5846-ABOBJ,Yes,No,No,No,No,No,No,No,No,None
5846-NEQVZ,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Cable
5846-QFDFI,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Fiber Optic
5847-MXBEO,Yes,No,No,No,No,No,No,No,No,None
5848-FHRFC,Yes,No,No,No,No,No,No,No,No,None
5849-ASHZJ,Yes,No,No,No,No,No,No,No,No,None
5850-BDWCY,Yes,No,No,No,No,No,No,No,No,None
5854-KSRBJ,Yes,No,No,No,No,No,No,No,No,None
5855-EIBDE,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Fiber Optic
5857-TYBCJ,Yes,Yes,No,No,Yes,No,Yes,No,No,Fiber Optic
5857-XRECV,Yes,No,No,No,No,No,No,No,No,None
5858-EAFCZ,Yes,Yes,No,No,No,No,No,No,No,DSL
5859-HZYLF,Yes,No,No,No,No,No,No,No,No,None
5862-BRIXZ,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,DSL
5863-OOKCL,Yes,No,No,No,No,No,No,No,No,None
5868-CZJDR,No,Yes,No,Yes,No,No,No,No,No,DSL
5868-YTYKS,Yes,No,No,No,No,No,No,No,No,None
5868-YWPDW,Yes,Yes,No,Yes,No,No,No,Yes,No,Fiber Optic
5871-DGTXZ,Yes,No,No,No,No,No,No,No,No,None
5872-OEQNH,No,Yes,Yes,No,Yes,No,No,Yes,Yes,DSL
5875-YPQFJ,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
5876-HZVZM,Yes,Yes,Yes,Yes,No,No,No,No,No,Cable
5876-QMYLD,Yes,No,No,No,No,No,No,No,No,None
5879-HMFFH,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,DSL
5879-SESNB,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
5882-CMAZQ,No,Yes,No,Yes,No,Yes,No,No,No,DSL
5883-GTGVD,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Fiber Optic
5884-FBCTL,Yes,No,No,No,No,No,No,No,No,None
5884-GCYMI,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
5886-VLQVU,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Fiber Optic
5887-IKKYO,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Fiber Optic
5889-JTMUL,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Fiber Optic
5889-LFOLL,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic
5893-KCLGT,Yes,No,No,No,No,No,No,No,No,None
5893-PYOLZ,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,DSL
5895-QSXOD,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
5896-NPFWW,Yes,Yes,No,No,Yes,No,No,No,No,Cable
5897-ZYEKH,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Fiber Optic
5898-IGSLP,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Fiber Optic
5899-MQZZL,Yes,Yes,No,No,No,No,No,No,Yes,Fiber Optic
5899-OUVKV,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Fiber Optic
5902-WBLSE,Yes,No,No,No,No,No,No,No,No,None
5906-BFOZT,Yes,No,No,No,No,No,No,No,No,None
5906-CVLHP,Yes,Yes,No,Yes,No,Yes,No,No,No,Cable
5906-DVAPM,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,DSL
5908-QMGOE,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
5909-ECHUI,Yes,Yes,No,No,No,No,No,Yes,Yes,DSL
5913-INRQV,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Fiber Optic
5914-DVBWJ,Yes,Yes,No,Yes,No,Yes,No,No,No,Fiber Optic
5914-GXMDA,Yes,No,No,No,No,No,No,No,No,None
5914-XRFQB,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic
5915-ANOEI,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,DSL
5915-DGNVC,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,DSL
5916-QEWPT,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Cable
5917-HBSDW,Yes,No,No,No,No,No,No,No,No,None
5917-RYRMG,Yes,No,No,No,No,No,No,No,No,None
5918-VUKWP,Yes,No,No,No,No,No,No,No,No,None
5919-TMRGD,Yes,Yes,No,No,No,No,Yes,No,No,Fiber Optic
5919-VCZYM,Yes,No,No,No,No,No,No,No,No,None
5921-NGYRH,Yes,Yes,Yes,No,No,No,No,No,No,Fiber Optic
5922-ABDVO,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Fiber Optic
5923-GXUOC,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
5924-IFQTT,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,DSL
5924-SNGKP,Yes,No,No,No,No,No,No,No,No,None
5928-QLDHB,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
5930-GBIWP,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Cable
5931-FLJJF,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
5934-RMPOV,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic
5934-TSSAU,Yes,Yes,No,No,Yes,No,No,No,No,Fiber Optic
5935-FCCNB,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic
5937-EORGB,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Fiber Optic
5939-SXWHM,Yes,No,No,No,No,No,No,No,No,None
5939-XAIXZ,Yes,Yes,No,No,Yes,No,No,No,No,DSL
5940-AHUHD,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
5940-NFXKV,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic
5944-UGLLK,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Cable
5945-AZYHT,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
5947-SGKCL,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
5948-UJZLF,Yes,Yes,No,Yes,No,No,No,No,No,DSL
5949-EBSQK,Yes,Yes,No,No,No,Yes,No,Yes,Yes,DSL
5949-HGVJL,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,DSL
5949-XIKAE,Yes,Yes,No,Yes,No,No,Yes,No,No,Cable
5950-AAAGJ,Yes,Yes,No,No,No,No,Yes,No,No,Fiber Optic
5951-AOFIH,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Cable
5954-BDFSG,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Fiber Optic
5955-EPOAZ,Yes,No,No,No,No,No,No,No,No,None
5955-ERIHD,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic
5956-VKDTT,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
5956-YHHRX,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
5959-BELXA,Yes,Yes,No,No,No,No,Yes,Yes,No,Fiber Optic
5960-MVTUK,No,Yes,No,No,No,Yes,No,No,No,DSL
5960-WPXQM,Yes,Yes,No,No,No,No,Yes,No,Yes,Fiber Optic
5961-VUSRV,Yes,No,No,No,No,No,No,No,No,None
5965-GGPRW,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Fiber Optic
5966-EMAZU,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Fiber Optic
5968-HYJRZ,Yes,No,No,No,No,No,No,No,No,None
5968-VXZLG,Yes,Yes,No,No,No,No,No,No,No,DSL
5968-XQIVE,Yes,Yes,No,Yes,No,No,Yes,No,No,Fiber Optic
5970-GHJAW,Yes,No,No,No,No,No,No,No,No,None
5973-EJGDP,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Fiber Optic
5975-BAICR,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,DSL
5976-JCJRH,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
5977-CKHON,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Fiber Optic
5980-BDHPY,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Cable
5980-NOPLP,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic
5981-ITEMU,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic
5981-ZVXOT,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
5982-FPVQN,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Fiber Optic
5982-PSMKW,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Cable
5982-XMDEX,Yes,No,No,No,No,No,No,No,No,None
5985-BEHZK,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Fiber Optic
5985-TBABQ,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,DSL
5986-WWXDV,Yes,No,No,No,No,No,No,No,No,None
5989-AXPUC,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic
5989-OMNJE,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,DSL
5989-PGKJB,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Fiber Optic
5993-BQHEA,Yes,No,No,No,No,No,No,No,No,None
5993-JSUWV,Yes,Yes,Yes,Yes,Yes,No,No,No,No,DSL
5995-LFTLE,Yes,No,No,No,No,No,No,No,No,None
5995-OIGLP,Yes,Yes,Yes,No,No,Yes,No,No,No,Cable
5995-SNNEW,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
5995-WWKKG,Yes,No,No,No,No,No,No,No,No,None
5996-DAOQL,Yes,No,No,No,No,No,No,No,No,None
5996-EBTKM,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,DSL
5996-NRVXR,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Fiber Optic
5997-OPVFA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Cable
5998-DZLYR,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Fiber Optic
5998-VVEJY,Yes,Yes,No,No,No,Yes,No,No,No,Fiber Optic
5999-LCXAO,No,Yes,Yes,No,No,No,No,No,No,DSL
6000-APYLU,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic
6000-UKLWI,Yes,No,No,No,No,No,No,No,No,None
6005-OBZPH,Yes,Yes,No,Yes,No,No,Yes,No,No,Fiber Optic
6007-TCTST,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic
6008-NAIXK,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,DSL
6010-DDPPW,Yes,No,No,No,No,No,No,No,No,None
6013-BHCAW,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,DSL
6015-VVHHE,Yes,Yes,No,No,No,No,Yes,No,No,Fiber Optic
6016-LVTJQ,Yes,No,No,No,No,No,No,No,No,None
6016-NXBNJ,Yes,No,No,No,No,No,No,No,No,None
6017-PPLPX,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
6022-KOUQO,No,Yes,No,No,No,Yes,No,No,No,Cable
6022-UGGSO,Yes,Yes,No,Yes,No,No,No,No,No,Fiber Optic
6023-GSSXW,Yes,Yes,No,Yes,No,No,No,Yes,Yes,DSL
6023-YEBUP,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Cable
6024-RUGGH,Yes,No,No,No,No,No,No,No,No,None
6029-CSMJE,No,Yes,No,No,No,No,No,No,No,Cable
6029-WTIPC,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Fiber Optic
6030-REHUX,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Fiber Optic
6032-IGALN,No,Yes,No,No,No,No,No,No,No,Cable
6032-KRXXO,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic
6034-YMTOB,Yes,Yes,No,No,No,Yes,No,No,No,Fiber Optic
6034-ZRYCV,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Cable
6035-BXTTY,Yes,Yes,No,Yes,No,Yes,No,No,No,DSL
6035-RIIOM,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Fiber Optic
6036-TTFYU,Yes,No,No,No,No,No,No,No,No,None
6038-GCYEC,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,DSL
6040-CGACY,Yes,No,No,No,No,No,No,No,No,None
6047-SUHPR,Yes,Yes,Yes,Yes,Yes,No,No,No,No,DSL
6047-YHPVI,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
6048-NJXHX,Yes,No,No,No,No,No,No,No,No,None
6048-QBXKL,Yes,Yes,No,Yes,No,No,No,No,No,DSL
6048-UWKAL,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Fiber Optic
6050-FFXES,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Fiber Optic
6050-IJRHS,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
6051-PTVNS,Yes,No,No,No,No,No,No,No,No,None
6060-DRTNL,Yes,Yes,No,No,Yes,No,Yes,No,No,Fiber Optic
6060-QBMGV,Yes,No,No,No,No,No,No,No,No,None
6061-GWWAV,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Cable
6061-PQHMK,Yes,No,No,No,No,No,No,No,No,None
6064-PUPMC,Yes,Yes,Yes,No,No,Yes,No,No,No,DSL
6064-ZATLR,Yes,Yes,Yes,Yes,No,No,No,No,No,DSL
6067-NGCEU,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
6072-NUQCB,Yes,No,No,No,No,No,No,No,No,None
6075-QMNRR,Yes,Yes,Yes,No,No,No,No,No,No,DSL
6075-SLNIL,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Fiber Optic
6077-BDPXA,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
6078-VESFR,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
6080-LNESI,Yes,No,No,No,No,No,No,No,No,None
6080-TCMYC,Yes,Yes,No,No,Yes,No,No,No,No,Fiber Optic
6082-GLJIX,Yes,No,No,No,No,No,No,No,No,None
6082-OQFBA,Yes,No,No,No,No,No,No,No,No,None
6086-ESGRL,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic
6087-MVHJH,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Fiber Optic
6087-YPWHO,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,DSL
6088-BXMRG,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Fiber Optic
6092-QZVPP,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Cable
6094-ZIVKX,Yes,Yes,Yes,No,Yes,No,No,No,No,Cable
6096-EGVTU,Yes,No,No,No,No,No,No,No,No,None
6097-EQISJ,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
6100-FJZDG,Yes,No,No,No,No,No,No,No,No,None
6100-QQHEB,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic
6101-IMRMM,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic
6103-BOCOU,Yes,Yes,No,No,Yes,No,No,No,No,Fiber Optic
6103-LIANB,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic
6103-QCKFX,Yes,Yes,Yes,No,No,Yes,No,No,No,DSL
6108-OQZDQ,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Fiber Optic
6110-OHIHY,Yes,Yes,No,No,No,No,Yes,No,No,Fiber Optic
6112-KTHFQ,Yes,No,No,No,No,No,No,No,No,None
6114-TCFID,No,Yes,Yes,Yes,No,Yes,No,No,No,Cable
6115-ZTBFQ,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,DSL
6116-RFVHN,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic
6119-SPUDB,No,Yes,Yes,No,Yes,Yes,No,No,No,DSL
6120-RJKLU,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,DSL
6121-TNHBO,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,DSL
6121-VZNQB,Yes,No,No,No,No,No,No,No,No,None
6122-EFVKN,No,Yes,Yes,No,No,Yes,No,No,No,Cable
6122-LJADA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Cable
6124-ACRHJ,Yes,No,No,No,No,No,No,No,No,None
6127-ISGTU,Yes,Yes,No,No,No,No,Yes,No,No,Fiber Optic
6127-IYJOZ,Yes,Yes,No,No,No,No,No,No,No,DSL
6128-AQBMT,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Cable
6128-CZOMY,Yes,Yes,No,No,No,No,No,No,No,Cable
6128-DAFVY,No,Yes,No,No,No,No,Yes,Yes,Yes,DSL
6131-FOYAS,Yes,Yes,Yes,No,Yes,No,No,No,No,DSL
6131-IUNXN,Yes,No,No,No,No,No,No,No,No,None
6131-JLWZM,Yes,No,No,No,No,No,No,No,No,None
6133-OZILE,No,Yes,No,No,Yes,Yes,No,No,No,DSL
6134-KWTBV,Yes,No,No,No,No,No,No,No,No,None
6135-OZQVA,Yes,Yes,Yes,No,No,No,No,No,No,Cable
6137-MFAJN,No,Yes,Yes,Yes,No,No,Yes,No,No,Cable
6137-NICCO,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Fiber Optic
6139-ZZRBQ,Yes,No,No,No,No,No,No,No,No,None
6140-QNRQQ,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
6141-OOXUQ,Yes,No,No,No,No,No,No,No,No,None
6142-VSJQO,Yes,Yes,No,No,No,No,No,No,No,Cable
6143-JQKEA,Yes,Yes,No,No,No,No,No,No,No,Cable
6145-NNPNO,Yes,Yes,No,No,No,No,No,No,No,Cable
6147-CBCRA,Yes,No,No,No,No,No,No,No,No,None
6152-ONASV,Yes,Yes,Yes,No,No,Yes,No,No,No,DSL
6156-UZDLF,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Fiber Optic
6158-DWPZT,No,Yes,No,No,No,No,No,No,No,DSL
6158-HDPXZ,No,Yes,No,No,No,No,No,No,No,DSL
6161-ERDGD,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,DSL
6161-UUUTA,Yes,Yes,No,No,No,No,Yes,No,No,Fiber Optic
6164-HAQTX,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,DSL
6164-HXUGH,Yes,No,No,No,No,No,No,No,No,None
6166-ILMNY,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
6166-YIPFO,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,DSL
6168-WFVVF,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
6168-YBYNP,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic
6169-PGNCD,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,DSL
6169-PPETC,Yes,No,No,No,No,No,No,No,No,None
6171-ZTVYB,Yes,Yes,Yes,Yes,No,Yes,No,No,No,DSL
6172-FECYY,Yes,Yes,No,No,No,No,Yes,No,No,Fiber Optic
6173-GOLSU,Yes,Yes,No,No,No,No,Yes,Yes,No,Fiber Optic
6173-ITPWD,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Fiber Optic
6174-NRBTZ,No,Yes,Yes,No,No,No,No,No,No,Cable
6175-IRFIT,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic
6176-YJWAS,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Fiber Optic
6177-PEVRA,Yes,Yes,Yes,Yes,No,No,No,No,No,DSL
6178-KFNHS,Yes,Yes,Yes,No,No,No,No,No,No,Fiber Optic
6179-GJPSO,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Fiber Optic
6180-YBIQI,No,Yes,No,No,No,No,No,No,No,DSL
6181-AXXYF,Yes,No,No,No,No,No,No,No,No,None
6184-DYUOB,Yes,No,No,No,No,No,No,No,No,None
6185-TASNN,Yes,Yes,No,No,No,No,No,No,No,DSL
6188-UXBBR,Yes,No,No,No,No,No,No,No,No,None
6194-HBGQN,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Cable
6195-MELTI,Yes,Yes,No,Yes,No,Yes,No,No,No,DSL
6196-HBOBZ,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Fiber Optic
6198-PNNSZ,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
6198-RTPMF,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic
6198-ZFIOJ,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
6199-IPCAO,Yes,No,No,No,No,No,No,No,No,None
6199-IWKGC,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Fiber Optic
6202-DYYFX,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
6202-JVYEU,Yes,No,No,No,No,No,No,No,No,None
6203-HBZPA,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,DSL
6204-IEUXJ,Yes,Yes,No,No,Yes,Yes,No,No,No,Fiber Optic
6207-WIOLX,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,DSL
6210-KBBPI,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Fiber Optic
6211-WHMYA,No,Yes,No,Yes,No,Yes,Yes,No,No,DSL
6211-WWLTF,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Fiber Optic
6212-ATMLK,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic
6214-EDAKZ,Yes,Yes,No,Yes,No,Yes,No,No,No,DSL
6215-NQCPY,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Fiber Optic
6217-KDYWC,Yes,No,No,No,No,No,No,No,No,None
6217-TOWGS,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,DSL
6218-KNUBD,Yes,Yes,No,Yes,No,No,Yes,No,No,Cable
6221-AVQYL,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
6223-DHJGV,Yes,No,No,No,No,No,No,No,No,None
6227-FBDXH,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic
6227-HWPWX,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
6229-LSCKB,Yes,Yes,No,No,No,No,Yes,No,No,Fiber Optic
6229-UOLQL,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Cable
6230-BSUXY,Yes,Yes,No,No,Yes,No,No,Yes,No,Fiber Optic
