customer_id,contract,paperless_billing,payment_method,monthly_ charges,avg_monthly_long_distance_charges,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue
4884-TVUQF,Two Year,No,Credit card (automatic),101.3,36.89,5779.6,0,0,2102.73,7882.33
4884-ZTHVF,Month-to-Month,Yes,Electronic check,87.1,39.01,713.6,0,0,312.08,1025.68
4890-VMUAV,One Year,No,Electronic check,71.5,18.05,4576.3,0,70,1137.15,5783.45
4891-NLUBA,Two Year,Yes,Bank transfer (automatic),61.45,0,3751.15,0,0,0,3751.15
4892-VLANZ,Month-to-Month,No,Mailed check,19.8,9.66,19.8,0,0,9.66,29.46
4893-GYUJU,One Year,Yes,Mailed check,19.35,17.88,1033,29.5,0,894,1897.5
4895-TMWIR,Month-to-Month,No,Mailed check,19.95,29.54,214.75,0,0,324.94,539.69
4896-CPRPF,Two Year,No,Bank transfer (automatic),25.45,13.67,809.25,0,0,478.45,1287.7
4897-QSUYC,Month-to-Month,Yes,Mailed check,20.15,21.59,20.15,0,0,21.59,41.74
4900-MSOMT,Two Year,No,Bank transfer (automatic),80.2,49.12,5714.2,0,0,3536.64,9250.84
4902-OHLSK,Month-to-Month,No,Electronic check,98.65,20.98,2862.75,0,0,608.42,3471.17
4903-CNOZC,One Year,No,Credit card (automatic),70.9,28.83,1964.6,0,0,836.07,2800.67
4903-UYAVB,Month-to-Month,No,Mailed check,19.35,31.76,126.05,0,0,158.8,284.85
4905-JEFDW,One Year,Yes,Electronic check,41.6,0,470.6,0,0,0,470.6
4906-ZHGPK,One Year,Yes,Electronic check,70.7,48.45,3770,0,0,2616.3,6386.3
4908-XAXAY,One Year,Yes,Bank transfer (automatic),89.85,47.72,4287.2,0,0,2338.28,6625.48
4909-JOUPP,Two Year,No,Credit card (automatic),109.7,27.74,7898.45,0,0,1997.28,9895.73
4910-AQFFX,Month-to-Month,Yes,Bank transfer (automatic),79.35,31.67,661.25,0,10,285.03,956.28
4910-GMJOT,Month-to-Month,Yes,Electronic check,94.6,1.17,94.6,0,0,1.17,95.77
4911-BANWH,Month-to-Month,Yes,Credit card (automatic),86.55,33.38,2697.4,0,0,1034.78,3732.18
4912-PIGUY,Month-to-Month,Yes,Electronic check,84.6,7.34,84.6,0,0,7.34,91.94
4913-EHYUI,One Year,Yes,Bank transfer (automatic),104.55,48.8,5794.65,0,0,2732.8,8527.45
4915-BFSXL,Two Year,No,Credit card (automatic),68.95,22.67,4858.7,0,0,1586.9,6445.6
4918-FYJNT,Two Year,No,Electronic check,90.45,22.74,5044.8,12.48,0,1250.7,6283.02
4918-QLLIW,Month-to-Month,No,Credit card (automatic),53.4,47.68,188.7,0,0,143.04,331.74
4919-IKATY,Month-to-Month,Yes,Electronic check,84.5,36.88,453.75,0,0,184.4,638.15
4919-MOAVT,Month-to-Month,No,Electronic check,69.65,39.38,220.1,0,0,118.14,338.24
4922-CVPDX,Two Year,Yes,Credit card (automatic),73.5,34.12,1905.7,17.03,70,887.12,2845.79
4923-ADWXJ,Month-to-Month,Yes,Bank transfer (automatic),65.8,1.22,1679.65,29.29,0,30.5,1680.86
4925-LMHOK,Month-to-Month,Yes,Credit card (automatic),58.6,14.79,939.7,0,0,221.85,1161.55
4926-UMJZD,Month-to-Month,Yes,Mailed check,49.2,1.2,1498.55,0,100,37.2,1635.75
4927-WWOOZ,Month-to-Month,Yes,Electronic check,91.45,49.41,171.45,0,10,98.82,280.27
4929-BSTRX,Month-to-Month,Yes,Mailed check,53.55,1.59,53.55,0,0,1.59,55.14
4929-ROART,Month-to-Month,No,Mailed check,56.25,33.8,969.85,0,30,608.4,1608.25
4929-XIHVW,One Year,Yes,Credit card (automatic),95.5,33.1,181.65,0,10,66.2,257.85
4931-TRZWN,Month-to-Month,Yes,Electronic check,71.95,10.66,923.85,10.47,0,138.58,1051.96
4933-BSAIP,Two Year,No,Mailed check,19.1,31.37,780.1,45.6,0,1254.8,1989.3
4933-IKULF,One Year,No,Mailed check,20.65,24.15,330.6,0,0,410.55,741.15
4936-YPJNK,Month-to-Month,Yes,Mailed check,19.9,23.84,199.45,0,0,238.4,437.85
4937-QPZPO,One Year,Yes,Electronic check,99.9,34.54,6241.35,0,0,2106.94,8348.29
4939-KYYPY,Month-to-Month,No,Electronic check,59.45,33.94,1611.65,0,0,916.38,2528.03
4940-KHCWD,Two Year,No,Bank transfer (automatic),37.7,0,2288.7,0,0,0,2288.7
4942-VZZOM,One Year,Yes,Credit card (automatic),66.15,37.46,4392.5,0,0,2397.44,6789.94
4945-RVMTE,Month-to-Month,Yes,Bank transfer (automatic),59.55,38.97,1646.45,0,0,1091.16,2737.61
4946-EDSEW,Month-to-Month,Yes,Mailed check,19.25,29.01,180.3,0,0,319.11,499.41
4947-DSMXK,Month-to-Month,Yes,Bank transfer (automatic),97.7,42.74,3410,0,0,1453.16,4863.16
4948-WBBKL,Two Year,Yes,Bank transfer (automatic),74.9,41.57,2659.45,0,0,1496.52,4155.97
4950-BDEUX,Month-to-Month,No,Electronic check,49.2,0,1701.65,0,0,0,1701.65
4950-HKQTE,Two Year,No,Mailed check,26.25,5.28,605.9,0,0,116.16,722.06
4951-UKAAQ,Month-to-Month,Yes,Electronic check,88.95,48.32,355.2,0,40,193.28,588.48
4952-YSOGZ,Month-to-Month,Yes,Electronic check,85.95,4.14,381.3,0,0,16.56,397.86
4955-VCWBI,One Year,No,Mailed check,20,35.2,817.95,0,0,1513.6,2331.55
4957-SREEC,Two Year,No,Credit card (automatic),20.35,31.78,1458.1,35.44,0,2224.6,3647.26
4957-TIALW,One Year,No,Credit card (automatic),65.6,20.11,1010,0,0,301.65,1311.65
4957-TREIR,Month-to-Month,Yes,Credit card (automatic),64.4,38.05,195.65,0,0,114.15,309.8
4958-GZWIY,Month-to-Month,No,Electronic check,48.7,5.13,340.25,0,0,35.91,376.16
4958-XCBDQ,Month-to-Month,Yes,Electronic check,101.4,39.69,3496.3,0,0,1389.15,4885.45
4959-JOSRX,Month-to-Month,Yes,Credit card (automatic),44.6,30.19,80.55,0,0,60.38,140.93
4962-CHQPW,One Year,No,Mailed check,19.85,2,535.05,0,0,58,593.05
4967-WPNCF,Two Year,Yes,Bank transfer (automatic),63.7,0,4464.8,0,0,0,4464.8
4971-PUYQO,Month-to-Month,Yes,Mailed check,94.55,11.09,2724.6,0,0,299.43,3024.03
4973-MGTON,Two Year,Yes,Credit card (automatic),84.4,3.09,5969.3,0,0,219.39,6188.69
4973-RLZVI,One Year,No,Credit card (automatic),74.65,4.22,2308.6,0,50,126.6,2485.2
4976-LNFVV,Month-to-Month,Yes,Credit card (automatic),34.3,0,577.15,0,0,0,577.15
4979-HPRFL,Two Year,No,Bank transfer (automatic),24.15,37.67,1402.25,29.41,0,2109.52,3482.36
4980-URKXC,One Year,No,Bank transfer (automatic),20.85,12.61,720.05,0,0,453.96,1174.01
4981-FLTMF,Month-to-Month,No,Bank transfer (automatic),65.2,1.54,3687.85,0,0,87.78,3775.63
4983-CCWMC,Month-to-Month,Yes,Mailed check,69.6,28.97,207.4,0,20,86.91,314.31
4983-CLMLV,Month-to-Month,Yes,Credit card (automatic),102.7,44.34,5138.1,0,0,2305.68,7443.78
4986-MXSFP,Month-to-Month,Yes,Mailed check,20,43.27,40.9,0,0,86.54,127.44
4987-GQWPO,Month-to-Month,No,Credit card (automatic),25.1,0,382.8,0,0,0,382.8
4988-IQIGL,Month-to-Month,Yes,Electronic check,75.35,28.49,75.35,0,0,28.49,103.84
4989-LIXVT,Month-to-Month,Yes,Electronic check,95.9,19.67,6503.2,0,0,1337.56,7840.76
4990-ALDGW,Two Year,No,Mailed check,20.75,38.73,1118.8,0,0,2207.61,3326.41
4992-LTJNE,Two Year,No,Bank transfer (automatic),55.3,24.24,3983.6,0,0,1745.28,5728.88
4993-JCRGJ,Month-to-Month,Yes,Mailed check,84.3,37.69,2281.6,0,0,979.94,3261.54
4994-OBRSZ,Two Year,No,Bank transfer (automatic),76.1,36.73,1054.8,0,0,514.22,1569.02
4998-IKFSE,Month-to-Month,No,Electronic check,100.45,34.49,3096.9,0,80,1034.7,4211.6
4999-IEZLT,One Year,No,Credit card (automatic),29.45,0,1983.15,0,0,0,1983.15
5002-GCQFH,Month-to-Month,Yes,Bank transfer (automatic),93.85,47.17,4733.1,0,30,2311.33,7074.43
5003-OKNNK,One Year,No,Credit card (automatic),20.35,46.64,335.95,0,0,699.6,1035.55
5003-XZWWO,Two Year,No,Credit card (automatic),84.2,15.12,5956.85,0,0,1073.52,7030.37
5006-MXVRN,Two Year,No,Credit card (automatic),20.7,29.79,762.45,0,0,1161.81,1924.26
5010-IPEAQ,Two Year,No,Credit card (automatic),54.2,0,3623.95,0,0,0,3623.95
5012-YSPJJ,Month-to-Month,No,Mailed check,54.35,25.04,1647,0,0,776.24,2423.24
5013-SBUIH,Two Year,Yes,Electronic check,109.65,27.7,5551.15,0,0,1385,6936.15
5014-GSOUQ,Two Year,No,Mailed check,19.95,18.73,243.65,0,0,243.49,487.14
5014-WUQMG,One Year,Yes,Electronic check,96.1,15.59,4391.45,0,0,732.73,5124.18
5016-ETTFF,Month-to-Month,No,Mailed check,29.5,0,255.25,0,40,0,295.25
5016-IBERQ,Month-to-Month,No,Electronic check,84.25,18.05,1968.1,8.3,0,415.15,2374.95
5016-LIPDW,One Year,No,Mailed check,19.4,41.56,1061.6,0,0,2368.92,3430.52
5018-GWURO,Month-to-Month,Yes,Bank transfer (automatic),85.6,42.81,4902.8,0,0,2397.36,7300.16
5018-HEKFO,Month-to-Month,Yes,Mailed check,24.5,17.01,270.15,0,0,170.1,440.25
5018-LXQQG,Month-to-Month,No,Bank transfer (automatic),66.3,16.48,1923.5,0,0,494.4,2417.9
5019-GQVCR,Two Year,Yes,Electronic check,84.85,8.81,3645.6,0,0,378.83,4024.43
5020-ZSTTY,One Year,No,Bank transfer (automatic),82.45,12.08,4350.1,0,0,652.32,5002.42
5022-JNQEQ,Month-to-Month,Yes,Electronic check,75.85,8.1,647.5,0,0,72.9,720.4
5022-KVDQT,Month-to-Month,Yes,Electronic check,81.3,25.51,2272.8,29.93,130,688.77,3061.64
5025-GOOKI,Month-to-Month,Yes,Credit card (automatic),18.9,33.86,347.65,0,0,677.2,1024.85
5027-QPKTE,Month-to-Month,Yes,Electronic check,69.35,14.75,451.1,0,10,103.25,564.35
5027-XWQHA,Month-to-Month,No,Electronic check,44.75,41.16,270.95,0,10,246.96,527.91
5027-YOCXN,One Year,No,Credit card (automatic),110.05,26.73,5686.4,20.28,0,1363.23,7029.35
5028-GZLDO,Month-to-Month,No,Credit card (automatic),70.7,36.06,140.7,0,0,72.12,212.82
5028-HTLJB,Month-to-Month,No,Mailed check,20.05,19.87,20.05,0,0,19.87,39.92
5032-MIYKT,Month-to-Month,Yes,Mailed check,70.7,38.81,70.7,0,0,38.81,109.51
5032-USPKF,One Year,No,Bank transfer (automatic),84.1,25.11,3187.65,0,0,954.18,4141.83
5035-BVCXS,Month-to-Month,Yes,Mailed check,75.9,13.55,866.4,0,0,149.05,1015.45
5035-PGZXH,One Year,Yes,Electronic check,106.8,32.43,5914.4,0,30,1816.08,7760.48
5038-ETMLM,Two Year,Yes,Bank transfer (automatic),113.65,29,8182.75,0,0,2088,10270.75
5039-LZRQT,One Year,No,Mailed check,20.2,26.57,273.25,0,0,345.41,618.66
5043-TRZWM,Month-to-Month,No,Electronic check,75.55,7.11,75.55,0,0,7.11,82.66
5044-LRQAQ,Month-to-Month,Yes,Bank transfer (automatic),69.2,41.22,477.55,0,0,288.54,766.09
5044-XDPYX,Two Year,No,Mailed check,25.5,20.47,1281.25,0,0,1043.97,2325.22
5046-NUHWD,One Year,Yes,Electronic check,45,0,1228.65,0,0,0,1228.65
5047-LHVLY,Month-to-Month,Yes,Mailed check,50.15,39.78,50.15,0,0,39.78,89.93
5049-GLYVG,Month-to-Month,No,Mailed check,20.6,47.26,20.6,0,0,47.26,67.86
5049-MUBWG,One Year,No,Bank transfer (automatic),75,49.61,1908.35,0,0,1289.86,3198.21
5052-PNLOS,Month-to-Month,Yes,Bank transfer (automatic),105.35,13.83,323.25,0,0,41.49,364.74
5054-IEXZT,Month-to-Month,Yes,Electronic check,75.35,32.82,75.35,0,10,32.82,118.17
5055-BRMNE,Two Year,No,Credit card (automatic),106.7,40.35,7009.5,0,0,2703.45,9712.95
5055-MGMGF,Month-to-Month,Yes,Electronic check,105.05,40.71,6914.95,0,60,2646.15,9621.1
5056-FIMPT,One Year,Yes,Credit card (automatic),106,10.19,4532.3,0,130,438.17,5100.47
5057-LCOUI,Month-to-Month,Yes,Electronic check,50.75,0,2011.4,0,0,0,2011.4
5057-RKGLH,Two Year,No,Mailed check,20.35,30.83,191.1,0,0,277.47,468.57
5060-TQUQN,Month-to-Month,Yes,Bank transfer (automatic),83.55,10.24,2570.2,0,0,307.2,2877.4
5061-PBXFW,Month-to-Month,No,Bank transfer (automatic),61.4,46.66,1864.65,0,0,1493.12,3357.77
5062-CJJKH,One Year,No,Mailed check,53.65,36.17,1355.45,0,0,904.25,2259.7
5063-IUOKK,Two Year,No,Mailed check,19.75,10.11,265.75,0,0,131.43,397.18
5066-GFJMM,Month-to-Month,Yes,Mailed check,19.9,41.36,45.75,0,0,124.08,169.83
5067-DGXLL,Month-to-Month,No,Mailed check,20.25,15.83,36.8,0,0,31.66,68.46
5067-WJEUN,Two Year,Yes,Bank transfer (automatic),54.2,10.9,3838.2,0,10,730.3,4578.5
5067-XJQFU,One Year,Yes,Electronic check,108.45,21.79,7076.35,0,0,1438.14,8514.49
5071-FBJFS,Month-to-Month,No,Electronic check,50.3,44.64,217.1,0,0,178.56,395.66
5073-RZGBK,One Year,Yes,Bank transfer (automatic),80.05,49.18,4042.2,0,0,2459,6501.2
5073-WXOYN,Month-to-Month,Yes,Electronic check,50.8,0,3027.4,0,0,0,3027.4
5074-FBGHB,One Year,Yes,Credit card (automatic),104.65,25.95,6889.8,0,0,1660.8,8550.6
5075-JSDKI,Two Year,No,Electronic check,24.45,41.23,1493.1,0,0,2432.57,3925.67
5076-YVXCM,Month-to-Month,No,Bank transfer (automatic),83.4,45.92,4149.45,29.76,30,2341.92,6491.61
5077-DXTCG,Month-to-Month,Yes,Electronic check,45.3,26.41,45.3,0,0,26.41,71.71
5081-NWSUP,One Year,No,Mailed check,64.9,37.45,685.55,0,0,374.5,1060.05
5084-OOVCJ,Month-to-Month,Yes,Credit card (automatic),55.35,20.23,920.5,0,0,343.91,1264.41
5087-SUURX,Month-to-Month,Yes,Electronic check,39.05,0,669.85,0,0,0,669.85
5088-QZLRL,Month-to-Month,No,Electronic check,20.65,1.47,20.65,0,0,1.47,22.12
5089-IFSDP,Two Year,Yes,Bank transfer (automatic),109.45,27.99,6144.55,0,0,1623.42,7767.97
5090-EMGTC,Two Year,Yes,Mailed check,100.05,45.75,6034.85,0,0,2699.25,8734.1
5091-HFAZW,Month-to-Month,Yes,Electronic check,91.15,46.78,168.5,0,10,93.56,272.06
5092-STPKP,Month-to-Month,No,Credit card (automatic),56.35,30.18,1381.2,0,0,724.32,2105.52
5093-FEGLU,Two Year,No,Bank transfer (automatic),19.65,45.9,921.55,0,0,2157.3,3078.85
5095-AESKG,Month-to-Month,Yes,Credit card (automatic),91.5,31.61,242.95,0,10,94.83,347.78
5095-ETBRJ,Two Year,No,Mailed check,56.8,2.36,3112.05,0,0,129.8,3241.85
5099-BAILX,Month-to-Month,Yes,Bank transfer (automatic),110.75,14.52,4687.9,0,0,624.36,5312.26
5103-MHMHY,Month-to-Month,No,Mailed check,45.95,46.17,45.95,0,0,46.17,92.12
5108-ADXWO,Month-to-Month,Yes,Electronic check,73.5,38.88,791.75,0,0,427.68,1219.43
5110-CHOPY,Two Year,No,Electronic check,53.6,0,3237.05,0,0,0,3237.05
5115-GZDEL,Two Year,No,Credit card (automatic),67.2,0,4671.7,0,0,0,4671.7
5115-SQAAU,Two Year,Yes,Bank transfer (automatic),25.6,20.98,1673.4,28.09,0,1447.62,3092.93
5117-IFGPS,Two Year,Yes,Electronic check,84.3,36.75,2357.75,0,0,1065.75,3423.5
5117-ZSMHQ,Two Year,No,Bank transfer (automatic),89.9,37.57,6342.7,0,150,2667.47,9160.17
5118-MUEYH,Month-to-Month,Yes,Credit card (automatic),105.1,39.25,5083.55,0,0,1884,6967.55
5119-KEPFY,Month-to-Month,Yes,Bank transfer (automatic),95,5.99,3440.25,0,0,215.64,3655.89
5119-NZPTV,Month-to-Month,No,Electronic check,70.1,34.99,141.65,0,0,69.98,211.63
5120-ZBLAI,One Year,No,Bank transfer (automatic),75.7,9.47,3876.2,0,0,473.5,4349.7
5122-CYFXA,Month-to-Month,Yes,Electronic check,75.3,38.99,244.1,0,0,116.97,361.07
5124-EOGYE,Two Year,No,Mailed check,20.45,34.57,638.55,0,0,1071.67,1710.22
5125-CNDSP,One Year,Yes,Bank transfer (automatic),40.6,0,2588.95,0,0,0,2588.95
5126-RCXYW,Two Year,No,Credit card (automatic),46,0,2424.05,0,90,0,2514.05
5127-BZENZ,One Year,No,Bank transfer (automatic),65.2,39.72,3512.15,0,0,2224.32,5736.47
5129-HHMZC,Two Year,No,Credit card (automatic),86.45,21.08,3574.5,0,0,906.44,4480.94
5129-JLPIS,Month-to-Month,Yes,Electronic check,105.5,10.4,2686.05,0,0,260,2946.05
5130-IEKQT,Month-to-Month,No,Mailed check,105.95,46.34,2655.25,0,0,1158.5,3813.75
5130-YPIRV,Two Year,Yes,Credit card (automatic),72,6.41,4284.2,0,0,397.42,4681.62
5131-PONJI,Month-to-Month,Yes,Credit card (automatic),90.4,11.74,4494.65,0,0,575.26,5069.91
5133-POWUA,Month-to-Month,Yes,Mailed check,45.8,13.62,45.8,0,0,13.62,59.42
5133-VRSAB,Month-to-Month,No,Mailed check,29.35,0,216.45,0,10,0,226.45
5134-IKDAY,Month-to-Month,Yes,Electronic check,69.8,11.08,69.8,0,0,11.08,80.88
5135-GRQJV,Two Year,Yes,Mailed check,114.5,5.6,8331.95,0,0,403.2,8735.15
5135-RDDQL,Two Year,Yes,Bank transfer (automatic),50.65,25.32,3221.25,37.04,0,1595.16,4779.37
5136-GFPMB,Month-to-Month,No,Credit card (automatic),89.4,35.32,4869.5,0,0,1907.28,6776.78
5136-KCKGI,One Year,Yes,Mailed check,103.7,41.61,3467,0,0,1373.13,4840.13
5136-RGMZO,Month-to-Month,Yes,Electronic check,71.05,6.4,2168.15,0,0,198.4,2366.55
5138-WVKYJ,Month-to-Month,No,Electronic check,98.55,27.57,1008.55,0,0,275.7,1284.25
5140-FOMCQ,One Year,Yes,Credit card (automatic),109.15,40.47,6557.75,0,0,2387.73,8945.48
5141-ZUVBH,Month-to-Month,No,Bank transfer (automatic),93,42.1,870.25,0,0,378.9,1249.15
5143-EGQFK,Month-to-Month,Yes,Electronic check,29.65,0,291.4,0,110,0,401.4
5143-WMWOG,Month-to-Month,No,Electronic check,19.95,17.61,19.95,0,0,17.61,37.56
5144-PQCDZ,Month-to-Month,Yes,Mailed check,19.95,34.86,59.25,0,0,139.44,198.69
5144-TVGLP,Two Year,No,Electronic check,94.75,46.96,3653,45.82,0,1784.48,5391.66
5146-CBVOE,Month-to-Month,No,Bank transfer (automatic),75.1,38.02,1212.85,0,0,608.32,1821.17
5146-YYFRZ,Two Year,No,Bank transfer (automatic),19.95,15.32,1311.75,0,0,1026.44,2338.19
5148-HKFIR,Two Year,No,Mailed check,19.7,15.87,406.95,0,0,317.4,724.35
5148-ORICT,Two Year,Yes,Mailed check,74.35,18.03,4759.55,0,0,1153.92,5913.47
5149-CUZUJ,One Year,No,Bank transfer (automatic),92.9,27.34,2768.35,0,0,765.52,3533.87
5149-QYTTU,One Year,Yes,Credit card (automatic),95.15,34.53,6770.85,0,0,2451.63,9222.48
5149-TGWDZ,One Year,Yes,Mailed check,104.55,36.31,2239.4,0,0,762.51,3001.91
5150-ITWWB,Two Year,Yes,Electronic check,94.85,37.78,335.75,0,0,113.34,449.09
5150-LJNSR,One Year,No,Bank transfer (automatic),98.05,36.49,3082.1,0,0,1131.19,4213.29
5151-HQRDG,Month-to-Month,Yes,Mailed check,55.05,27.41,2030.75,0,0,1014.17,3044.92
5153-LXKDT,Two Year,Yes,Electronic check,110.2,18.47,7467.5,0,0,1255.96,8723.46
5153-RTHKF,Month-to-Month,No,Electronic check,85.35,23.54,2896.6,0,0,800.36,3696.96
5154-VEKBL,Month-to-Month,No,Mailed check,58.5,0,539.85,0,0,0,539.85
5155-AZQPB,Month-to-Month,No,Mailed check,49.9,41.41,1410.25,0,0,1159.48,2569.73
5156-UMKOW,Month-to-Month,No,Mailed check,29.65,0,90.05,0,0,0,90.05
5158-RIVOP,Two Year,No,Credit card (automatic),20.9,2.52,202.3,0,0,27.72,230.02
5159-YFPKQ,Month-to-Month,Yes,Electronic check,75.8,24.31,160.75,0,0,48.62,209.37
5160-UXJED,One Year,No,Mailed check,44.6,13.02,681.4,0,0,221.34,902.74
5161-UBZXI,Two Year,Yes,Credit card (automatic),106.35,42.9,7261.75,0,0,2960.1,10221.85
5161-XEUVX,Two Year,No,Mailed check,94.3,13.13,3460.95,0,0,485.81,3946.76
5167-GBFRE,Month-to-Month,Yes,Bank transfer (automatic),25.2,0,102.5,0,0,0,102.5
5167-ZFFMM,Month-to-Month,Yes,Credit card (automatic),90.85,8.56,90.85,0,0,8.56,99.41
5168-MQQCA,One Year,Yes,Bank transfer (automatic),108.5,38.44,8003.8,0,0,2767.68,10771.48
5168-MSWXT,Month-to-Month,Yes,Electronic check,94.75,22.14,759.55,0,0,177.12,936.67
5170-PTRKA,One Year,Yes,Credit card (automatic),35.8,0,1782,0,0,0,1782
5171-EPLKN,Two Year,No,Credit card (automatic),19.85,47.65,470,0,0,1286.55,1756.55
5172-MIGPM,Month-to-Month,No,Mailed check,65.55,13.31,237.2,0,0,53.24,290.44
5172-RKOCB,Two Year,Yes,Credit card (automatic),108.95,21.26,7875,0,0,1530.72,9405.72
5173-WXOQV,Month-to-Month,Yes,Mailed check,64.2,4.41,143.65,0,30,8.82,182.47
5173-ZXXXL,One Year,No,Mailed check,19.95,31.45,47.7,0,0,62.9,110.6
5174-ITUMV,One Year,Yes,Electronic check,105.4,38.98,6989.45,0,0,2611.66,9601.11
5174-RNGBH,Month-to-Month,No,Mailed check,66.25,24.81,620.55,0,10,223.29,853.84
5175-AOBHI,Month-to-Month,Yes,Mailed check,46,15.07,193.6,0,0,60.28,253.88
5175-WLYXL,Month-to-Month,Yes,Mailed check,78.85,30.35,1600.25,0,50,667.7,2317.95
5176-LDKUH,One Year,No,Electronic check,75.15,41.26,3772.65,0,0,1980.48,5753.13
5176-LMJXE,Two Year,Yes,Mailed check,20.55,44.69,945.7,0,0,2100.43,3046.13
5176-OLSKT,Two Year,No,Bank transfer (automatic),66.9,44.4,4370.25,0,70,2930.4,7370.65
5177-RVZNU,One Year,No,Bank transfer (automatic),20.3,10.23,755.4,0,0,378.51,1133.91
5178-LMXOP,Month-to-Month,Yes,Electronic check,95.1,4.89,95.1,0,0,4.89,99.99
5180-UCIIQ,Month-to-Month,No,Mailed check,40.05,0,880.2,0,0,0,880.2
5181-OABFK,Two Year,Yes,Credit card (automatic),61.3,18.99,3346.8,0,0,1063.44,4410.24
5183-KLYEM,Two Year,Yes,Credit card (automatic),112.75,35.24,8192.6,0,0,2537.28,10729.88
5183-SNMJQ,Month-to-Month,Yes,Credit card (automatic),95.1,45.69,865.1,43.25,0,456.9,1278.75
5186-EJEGL,Month-to-Month,Yes,Mailed check,69.5,34.43,653.25,0,0,309.87,963.12
5186-PEIZU,Month-to-Month,No,Bank transfer (automatic),19.25,37.81,617.65,0,0,1323.35,1941
5186-SAMNZ,Month-to-Month,Yes,Bank transfer (automatic),69.5,41.2,69.5,0,80,41.2,190.7
5188-HGMLP,Month-to-Month,No,Bank transfer (automatic),74,35.16,3919.15,0,0,1898.64,5817.79
5192-EBGOV,Month-to-Month,Yes,Electronic check,85.7,45.81,85.7,0,0,45.81,131.51
5193-QLVZB,Two Year,Yes,Bank transfer (automatic),104.75,48.75,6536.5,0,0,3071.25,9607.75
5195-KPUNQ,One Year,Yes,Mailed check,96.75,34.58,5206.55,0,0,1832.74,7039.29
5196-SGOAK,Month-to-Month,Yes,Electronic check,75.7,9.05,75.7,0,0,9.05,84.75
5196-WPYOW,One Year,No,Mailed check,60.05,6.53,3994.05,0,0,437.51,4431.56
5197-LQXXH,Two Year,Yes,Credit card (automatic),83.3,13.41,5894.5,37.44,0,952.11,6809.17
5197-PYEPU,One Year,Yes,Credit card (automatic),94.45,6.37,3923.8,0,140,267.54,4331.34
5197-YPYBZ,Two Year,No,Credit card (automatic),25.25,39.59,274.7,0,0,475.08,749.78
5198-EFNBM,One Year,Yes,Electronic check,90.65,46.62,5199.8,0,0,2657.34,7857.14
5198-HQAEN,One Year,Yes,Electronic check,89.7,1.53,3165.6,0,0,53.55,3219.15
5199-FPUSP,One Year,No,Credit card (automatic),34.05,0,1113.95,0,0,0,1113.95
5201-CBWYG,One Year,No,Bank transfer (automatic),24.8,16.48,1476.25,0,0,1021.76,2498.01
5201-FRKKS,Month-to-Month,No,Bank transfer (automatic),74.3,17.3,1952.25,40.54,0,432.5,2344.21
5201-USSQZ,Month-to-Month,No,Credit card (automatic),85.9,42.26,2196.45,0,0,1098.76,3295.21
5202-IVJNU,Month-to-Month,No,Credit card (automatic),30.1,0,1131.3,0,150,0,1281.3
5203-XEHAX,One Year,No,Electronic check,64.35,45.56,2053.05,46.39,0,1549.04,3555.7
5204-HMGYF,One Year,Yes,Mailed check,87.2,33.07,4345,0,0,1620.43,5965.43
5204-QZXPU,Month-to-Month,Yes,Electronic check,39.65,0,733.35,0,0,0,733.35
5206-HPJKM,Month-to-Month,Yes,Credit card (automatic),55.5,33.68,934.15,0,0,572.56,1506.71
5206-XZZQI,Month-to-Month,Yes,Mailed check,80.6,49.21,4348.1,39.45,90,2608.13,7006.78
5207-PLSTK,Month-to-Month,Yes,Mailed check,48.75,26.26,48.75,0,0,26.26,75.01
5208-FVQKB,Two Year,No,Mailed check,67.95,24.93,4664.15,0,0,1745.1,6409.25
5208-HFSBT,Month-to-Month,Yes,Credit card (automatic),55.05,42.55,102.75,0,0,85.1,187.85
5213-TWWJU,Month-to-Month,No,Electronic check,91,45.24,2626.15,0,0,1266.72,3892.87
5214-CHIWJ,One Year,No,Mailed check,20.3,21.66,595.05,0,0,584.82,1179.87
5214-NLTIT,Two Year,Yes,Credit card (automatic),90.8,23.7,6511.8,0,60,1706.4,8278.2
5215-LNLDJ,Month-to-Month,Yes,Electronic check,24.7,0,149.05,0,0,0,149.05
5216-WASFJ,Two Year,Yes,Electronic check,84.85,5.3,2633.4,0,0,164.3,2797.7
5219-YIPTK,Month-to-Month,Yes,Electronic check,104.4,11.32,3409.6,0,0,373.56,3783.16
5220-AGAAX,Two Year,Yes,Bank transfer (automatic),24,2.71,1664.3,0,0,184.28,1848.58
5222-IMUKT,Month-to-Month,No,Electronic check,91.05,47.3,2871.5,0,0,1513.6,4385.1
5222-JCXZT,Month-to-Month,No,Mailed check,19,20.16,78.9,0,0,80.64,159.54
5223-UZAVK,One Year,Yes,Credit card (automatic),100.3,9.95,6603.8,0,0,636.8,7240.6
5226-NOZFC,Month-to-Month,Yes,Electronic check,85.75,40.35,2146.5,0,0,1049.1,3195.6
5227-JSCFE,Two Year,No,Credit card (automatic),46.35,0,3353.4,18.64,0,0,3334.76
5228-EXCET,Month-to-Month,Yes,Electronic check,80.85,12.54,1008.7,0,0,163.02,1171.72
5229-DTFYB,Two Year,Yes,Bank transfer (automatic),98.8,10.26,3959.15,27.09,0,420.66,4352.72
