customer_id,gender,age,under_30,senior_citizen,partner,dependents,number_of_dependents,married
5172-RKOCB,Male,28,Yes,No,Yes,No,0,Yes
5173-WXOQV,Male,38,No,No,Yes,No,0,Yes
5173-ZXXXL,Male,47,No,No,No,No,0,No
5174-ITUMV,Male,37,No,No,Yes,Yes,2,Yes
5174-RNGBH,Female,27,Yes,No,No,No,0,No
5175-AOBHI,Female,48,No,No,No,No,0,No
5175-WLYXL,Male,56,No,No,No,No,0,No
5176-LDKUH,Female,64,No,No,No,No,0,No
5176-LMJXE,Female,34,No,No,No,No,0,No
5176-OLSKT,Female,49,No,No,Yes,No,0,Yes
5177-RVZNU,Female,28,Yes,No,No,Yes,3,No
5178-LMXOP,Male,71,No,Yes,Yes,No,0,Yes
5180-UCIIQ,Male,80,No,Yes,Yes,Yes,2,Yes
5181-OABFK,Female,59,No,No,Yes,Yes,3,Yes
5183-KLYEM,Female,30,No,No,No,No,0,No
5183-SNMJQ,Male,32,No,No,No,No,0,No
5186-EJEGL,Male,24,Yes,No,No,No,0,No
5186-PEIZU,Female,31,No,No,No,No,0,No
5186-SAMNZ,Male,75,No,Yes,No,No,0,No
5188-HGMLP,Male,73,No,Yes,Yes,No,0,Yes
5192-EBGOV,Female,68,No,Yes,No,No,0,No
5193-QLVZB,Male,52,No,No,No,No,0,No
5195-KPUNQ,Female,72,No,Yes,No,No,0,No
5196-SGOAK,Female,39,No,No,No,No,0,No
5196-WPYOW,Male,43,No,No,Yes,Yes,2,Yes
5197-LQXXH,Female,56,No,No,Yes,No,0,Yes
5197-PYEPU,Female,21,Yes,No,Yes,Yes,3,Yes
5197-YPYBZ,Female,39,No,No,Yes,Yes,2,Yes
5198-EFNBM,Male,66,No,Yes,Yes,No,0,Yes
5198-HQAEN,Male,50,No,No,Yes,Yes,3,Yes
5199-FPUSP,Male,64,No,No,No,Yes,2,No
5201-CBWYG,Male,60,No,No,Yes,Yes,1,Yes
5201-FRKKS,Male,53,No,No,No,No,0,No
5201-USSQZ,Female,56,No,No,Yes,No,0,Yes
5202-IVJNU,Female,56,No,No,No,Yes,2,No
5203-XEHAX,Female,55,No,No,No,No,0,No
5204-HMGYF,Female,32,No,No,Yes,Yes,2,Yes
5204-QZXPU,Male,50,No,No,No,No,0,No
5206-HPJKM,Male,64,No,No,No,No,0,No
5206-XZZQI,Male,56,No,No,No,No,0,No
5207-PLSTK,Male,32,No,No,Yes,Yes,2,Yes
5208-FVQKB,Male,41,No,No,Yes,No,0,Yes
5208-HFSBT,Female,47,No,No,No,No,0,No
5213-TWWJU,Male,26,Yes,No,No,No,0,No
5214-CHIWJ,Male,44,No,No,No,No,0,No
5214-NLTIT,Male,22,Yes,No,Yes,Yes,1,Yes
5215-LNLDJ,Female,20,Yes,No,Yes,Yes,2,Yes
5216-WASFJ,Female,68,No,Yes,Yes,No,0,Yes
5219-YIPTK,Female,46,No,No,Yes,No,0,Yes
5220-AGAAX,Male,60,No,No,Yes,Yes,1,Yes
5222-IMUKT,Male,40,No,No,No,No,0,No
5222-JCXZT,Male,31,No,No,No,No,0,No
5223-UZAVK,Male,51,No,No,No,No,0,No
5226-NOZFC,Male,48,No,No,No,No,0,No
5227-JSCFE,Male,74,No,Yes,Yes,No,0,Yes
5228-EXCET,Male,40,No,No,No,No,0,No
5229-DTFYB,Female,64,No,No,No,No,0,No
5229-PRWKT,Male,47,No,No,No,No,0,No
5231-FIQPA,Female,53,No,No,No,No,0,No
5232-NXPAY,Female,33,No,No,No,No,0,No
5233-AOZUF,Female,62,No,No,Yes,No,0,Yes
5233-GEEAX,Male,65,No,Yes,No,No,0,No
5236-PERKL,Female,38,No,No,No,No,0,No
5236-XMZJY,Female,27,Yes,No,No,No,0,No
5240-CAOYT,Female,30,No,No,No,No,0,No
5240-IJOQT,Male,69,No,Yes,No,No,0,No
5242-UOWHD,Male,24,Yes,No,Yes,Yes,2,Yes
5243-SAOTC,Male,36,No,No,No,No,0,No
5244-IRFIH,Male,72,No,Yes,Yes,No,0,Yes
5245-VDBUR,Female,58,No,No,Yes,No,0,Yes
5248-KWLAR,Male,31,No,No,Yes,No,0,Yes
5248-RPYWW,Female,78,No,Yes,Yes,Yes,1,Yes
5248-YGIJN,Male,36,No,No,Yes,No,0,Yes
5249-QYHEX,Female,27,Yes,No,Yes,Yes,2,Yes
5256-SKJGO,Female,48,No,No,Yes,No,0,Yes
5260-UMPWX,Female,41,No,No,Yes,Yes,1,Yes
5261-QSHQM,Female,31,No,No,No,No,0,No
5266-PFRQK,Male,47,No,No,Yes,Yes,3,Yes
5268-DSMNQ,Female,65,No,Yes,Yes,No,0,Yes
5269-NRGDP,Male,54,No,No,Yes,Yes,2,Yes
5271-DBYSJ,Male,80,No,Yes,No,No,0,No
5271-YNWVR,Male,48,No,No,Yes,No,0,Yes
5274-XHAKY,Female,19,Yes,No,Yes,Yes,2,Yes
5275-PMFUT,Male,52,No,No,Yes,No,0,Yes
5275-SQEIZ,Male,64,No,No,No,No,0,No
5276-KQWHG,Female,74,No,Yes,No,No,0,No
5277-ZLOOR,Female,78,No,Yes,No,No,0,No
5278-PNYOX,Female,49,No,No,No,No,0,No
5281-BUZGT,Male,69,No,Yes,No,No,0,No
5285-MVEHD,Female,35,No,No,Yes,No,0,Yes
5286-YHCVC,Male,58,No,No,Yes,No,0,Yes
5287-QWLKY,Male,79,No,Yes,Yes,No,0,Yes
5288-AHOUP,Male,71,No,Yes,No,No,0,No
5293-WXJAK,Female,73,No,Yes,Yes,No,0,Yes
5294-CDGWY,Male,51,No,No,Yes,No,0,Yes
5294-DMSFH,Female,32,No,No,Yes,Yes,2,Yes
5294-IMHHT,Male,44,No,No,Yes,No,0,Yes
5295-PCJOO,Male,44,No,No,No,Yes,2,No
5296-BFCYD,Male,35,No,No,Yes,Yes,2,Yes
5296-PSYVW,Female,41,No,No,Yes,No,0,Yes
5297-MDOIR,Female,20,Yes,No,Yes,No,0,Yes
5298-GSTLM,Female,74,No,Yes,No,No,0,No
5299-RULOA,Female,62,No,No,Yes,Yes,2,Yes
5299-SJCZT,Male,57,No,No,No,No,0,No
5301-GAUUY,Male,31,No,No,No,No,0,No
5302-BDJNT,Male,27,Yes,No,No,No,0,No
5304-EFJLP,Male,72,No,Yes,Yes,No,0,Yes
5306-BVTKJ,Male,20,Yes,No,Yes,Yes,1,Yes
5307-DZCVC,Female,78,No,Yes,Yes,No,0,Yes
5307-UVGNB,Female,40,No,No,Yes,Yes,3,Yes
5309-TAIKL,Female,42,No,No,No,No,0,No
5310-NOOVA,Male,51,No,No,No,No,0,No
5311-IHLEI,Male,45,No,No,No,No,0,No
5312-IRCFR,Female,21,Yes,No,Yes,Yes,3,Yes
5312-TSZVC,Female,36,No,No,No,No,0,No
5312-UXESG,Female,43,No,No,No,No,0,No
5313-FPXWG,Male,58,No,No,No,No,0,No
5315-CKEQK,Male,73,No,Yes,Yes,Yes,2,Yes
5317-FLPJF,Female,25,Yes,No,No,No,0,No
5318-IXUZF,Female,50,No,No,No,No,0,No
5318-YKDPV,Male,62,No,No,Yes,No,0,Yes
5320-BRKGK,Female,28,Yes,No,Yes,Yes,2,Yes
5321-NTRKC,Male,25,Yes,No,Yes,Yes,1,Yes
5322-TEUJK,Female,45,No,No,Yes,Yes,3,Yes
5322-ZSMZY,Male,26,Yes,No,Yes,Yes,3,Yes
5324-KTGCG,Male,55,No,No,Yes,No,0,Yes
5325-UWTWJ,Male,47,No,No,Yes,No,0,Yes
5327-CNLUQ,Male,33,No,No,Yes,No,0,Yes
5327-XOKKY,Male,79,No,Yes,Yes,No,0,Yes
5329-KRDTM,Male,73,No,Yes,Yes,No,0,Yes
5331-RGMTT,Male,67,No,Yes,Yes,No,0,Yes
5334-AFQJB,Male,66,No,Yes,No,No,0,No
5334-JLAXU,Female,44,No,No,Yes,No,0,Yes
5336-UFNZP,Female,65,No,Yes,Yes,Yes,3,Yes
5337-IIWKZ,Male,35,No,No,Yes,Yes,3,Yes
5338-YHWYT,Male,45,No,No,No,Yes,1,No
5339-PXDVH,Male,43,No,No,No,No,0,No
5339-TJFEK,Male,22,Yes,No,Yes,Yes,1,Yes
5343-SGUBI,Female,43,No,No,No,No,0,No
5345-BMKWB,Male,29,Yes,No,Yes,No,0,Yes
5346-BZCHP,Female,19,Yes,No,Yes,Yes,2,Yes
5348-CAGXB,Male,60,No,No,No,No,0,No
5349-AZPEW,Female,40,No,No,Yes,Yes,3,Yes
5349-IECLD,Male,61,No,No,No,No,0,No
5351-QESIO,Male,64,No,No,No,Yes,2,No
5353-WILCI,Female,51,No,No,No,No,0,No
5356-CSVSQ,Female,20,Yes,No,No,No,0,No
5356-KZCKT,Male,42,No,No,No,No,0,No
5356-RHIPP,Male,38,No,No,No,No,0,No
5357-TZHPP,Male,67,No,Yes,No,No,0,No
5360-LJCNJ,Female,37,No,No,Yes,No,0,Yes
5360-XGYAZ,Male,32,No,No,Yes,Yes,1,Yes
5364-EVNIB,Male,61,No,No,No,No,0,No
5364-XYIRR,Male,44,No,No,Yes,No,0,Yes
5365-LLFYV,Female,43,No,No,No,No,0,No
5366-IJEQJ,Male,20,Yes,No,No,No,0,No
5366-OBVMR,Female,42,No,No,Yes,No,0,Yes
5370-IIVVL,Male,26,Yes,No,No,No,0,No
5371-VYLSX,Female,65,No,Yes,No,No,0,No
5372-FBKBN,Female,38,No,No,No,Yes,2,No
5373-SFODM,Male,65,No,Yes,Yes,No,0,Yes
5375-XLDOF,Male,24,Yes,No,Yes,Yes,3,Yes
5376-DEQCP,Female,48,No,No,No,No,0,No
5376-PCKNB,Male,35,No,No,Yes,Yes,1,Yes
5377-NDTOU,Female,26,Yes,No,Yes,No,0,Yes
5378-IKEEG,Female,47,No,No,No,No,0,No
5380-AFSSK,Female,44,No,No,No,No,0,No
5380-WJKOV,Male,51,No,No,No,Yes,1,No
5380-XPJNZ,Female,22,Yes,No,No,No,0,No
5382-SOYZL,Male,39,No,No,No,No,0,No
5382-TEMLV,Male,45,No,No,No,No,0,No
5383-MMTWC,Female,75,No,Yes,Yes,No,0,Yes
5384-ZTTWP,Female,49,No,No,Yes,Yes,1,Yes
5385-SUIRI,Male,69,No,Yes,Yes,No,0,Yes
5386-THSLQ,Female,65,No,Yes,Yes,No,0,Yes
5387-ASZNZ,Female,72,No,Yes,No,No,0,No
5389-FFVKB,Male,71,No,Yes,Yes,No,0,Yes
5392-AKEMH,Female,50,No,No,No,No,0,No
5393-HJZSM,Female,54,No,No,Yes,Yes,1,Yes
5393-RXQSZ,Male,40,No,No,No,No,0,No
5394-MEITZ,Female,26,Yes,No,Yes,No,0,Yes
5394-SVGJV,Male,27,Yes,No,No,No,0,No
5396-IZEPB,Male,37,No,No,No,No,0,No
5397-NSKQG,Male,39,No,No,Yes,Yes,2,Yes
5397-TUPSH,Male,76,No,Yes,Yes,No,0,Yes
5399-ZIMKF,Male,58,No,No,No,No,0,No
5402-HTOTQ,Male,43,No,No,No,No,0,No
5404-GGUKR,Male,39,No,No,No,No,0,No
5405-ZMYXQ,Female,21,Yes,No,No,No,0,No
5406-KGRMX,Female,30,No,No,No,No,0,No
5414-OFQCB,Male,34,No,No,No,No,0,No
5419-CONWX,Female,65,No,Yes,No,No,0,No
5419-JKZNQ,Male,65,No,Yes,Yes,No,0,Yes
5419-JPRRN,Male,32,No,No,No,No,0,No
5419-KLXBN,Female,36,No,No,Yes,No,0,Yes
5423-BHIXO,Female,42,No,No,No,No,0,No
5424-RLQLC,Male,36,No,No,No,No,0,No
5429-LWCMV,Female,52,No,No,No,No,0,No
5433-KYGHE,Female,53,No,No,No,Yes,1,No
5438-QMDDL,Female,20,Yes,No,Yes,No,0,Yes
5439-WIKXB,Male,65,No,Yes,Yes,No,0,Yes
5440-FLBQG,Male,69,No,Yes,Yes,No,0,Yes
5440-VHLUL,Male,48,No,No,No,No,0,No
5442-BHQNG,Female,32,No,No,No,No,0,No
5442-BXVND,Female,49,No,No,Yes,Yes,2,Yes
5442-PPTJY,Male,44,No,No,Yes,Yes,3,Yes
5442-UTCVD,Male,53,No,No,No,No,0,No
5442-XSDCW,Male,61,No,No,Yes,No,0,Yes
5443-SCMKX,Female,49,No,No,Yes,No,0,Yes
5445-GLVOT,Female,64,No,No,No,No,0,No
5445-PZWGX,Male,63,No,No,No,No,0,No
5445-UTODQ,Female,35,No,No,Yes,No,0,Yes
5446-DKWYW,Female,74,No,Yes,Yes,Yes,1,Yes
5447-VYTKW,Male,53,No,No,No,No,0,No
5447-WZAFP,Female,22,Yes,No,No,No,0,No
5448-VWNAM,Female,49,No,No,No,Yes,3,No
5449-FIBXJ,Male,34,No,No,Yes,No,0,Yes
5451-MHQOF,Male,64,No,No,Yes,No,0,Yes
5451-YHYPW,Female,75,No,Yes,Yes,No,0,Yes
5453-AXEPF,Male,31,No,No,Yes,No,0,Yes
5453-YBTWV,Male,52,No,No,Yes,Yes,2,Yes
5456-ITGIC,Male,76,No,Yes,Yes,No,0,Yes
5457-COLHT,Male,48,No,No,Yes,Yes,3,Yes
5458-CQJTA,Male,56,No,No,Yes,No,0,Yes
5461-QKNTN,Male,71,No,Yes,Yes,No,0,Yes
5465-BUBFA,Female,34,No,No,Yes,Yes,1,Yes
5468-BPMMO,Male,59,No,No,Yes,No,0,Yes
5469-CTCWN,Male,52,No,No,Yes,No,0,Yes
5469-NUJUR,Male,58,No,No,No,No,0,No
5472-CVMDX,Female,21,Yes,No,No,No,0,No
5473-KHBPS,Female,53,No,No,Yes,Yes,3,Yes
5474-LAMUQ,Male,56,No,No,Yes,No,0,Yes
5478-JJVZK,Female,38,No,No,No,No,0,No
5480-HPRRX,Female,80,No,Yes,No,No,0,No
5480-TBGPH,Female,63,No,No,Yes,No,0,Yes
5480-XTFFL,Female,60,No,No,Yes,Yes,3,Yes
5481-NTDOH,Female,67,No,Yes,Yes,No,0,Yes
5482-NUPNA,Female,28,Yes,No,No,No,0,No
5482-PLVPE,Female,79,No,Yes,No,No,0,No
5482-VXSXJ,Male,50,No,No,No,No,0,No
5485-ITNPC,Male,42,No,No,Yes,No,0,Yes
5485-WUYWF,Male,73,No,Yes,No,No,0,No
5493-SDRDQ,Male,19,Yes,No,No,No,0,No
5494-HECPR,Female,34,No,No,No,No,0,No
5494-WOZRZ,Female,40,No,No,Yes,No,0,Yes
5495-GPSRW,Male,62,No,No,No,No,0,No
5498-IBWPI,Female,34,No,No,Yes,Yes,2,Yes
5498-TXHLF,Female,39,No,No,Yes,No,0,Yes
5499-ECUTN,Female,49,No,No,Yes,No,0,Yes
5501-TVMGM,Male,21,Yes,No,No,No,0,No
5502-RLUYV,Female,42,No,No,Yes,No,0,Yes
5504-WSIUR,Female,38,No,No,No,No,0,No
5505-OVWQW,Female,35,No,No,No,No,0,No
5510-BOIUJ,Male,35,No,No,No,Yes,7,No
5512-IDZEI,Male,56,No,No,Yes,No,0,Yes
5514-YQENT,Male,29,Yes,No,No,Yes,3,No
5515-AKOAJ,Female,38,No,No,No,No,0,No
5515-IDEJJ,Male,46,No,No,Yes,Yes,1,Yes
5515-RUGKN,Male,63,No,No,No,No,0,No
5519-NPHVG,Female,53,No,No,No,No,0,No
5519-TEEUH,Male,51,No,No,No,Yes,3,No
5519-YLDGW,Female,57,No,No,Yes,No,0,Yes
5520-FVEWJ,Female,28,Yes,No,Yes,No,0,Yes
5522-JBWMO,Male,62,No,No,No,Yes,2,No
5522-NYKPB,Male,26,Yes,No,Yes,Yes,3,Yes
5524-KHNJP,Male,35,No,No,Yes,No,0,Yes
5527-ACHSO,Female,38,No,No,No,No,0,No
5529-GIBVH,Female,57,No,No,No,No,0,No
5533-NHFRF,Male,75,No,Yes,No,No,0,No
5533-RJFTJ,Male,22,Yes,No,No,No,0,No
5536-RTPWK,Male,54,No,No,Yes,No,0,Yes
5536-SLHPM,Female,38,No,No,Yes,No,0,Yes
5537-UXXVS,Female,49,No,No,Yes,No,0,Yes
5539-HIVAK,Female,79,No,Yes,Yes,No,0,Yes
5539-TMZLF,Male,69,No,Yes,No,No,0,No
5542-DHSXL,Female,36,No,No,Yes,No,0,Yes
5542-NKVRU,Female,24,Yes,No,No,No,0,No
5542-TBBWB,Male,46,No,No,No,No,0,No
5543-QDCRY,Male,38,No,No,No,No,0,No
5546-BYZSM,Female,52,No,No,No,No,0,No
5546-QUERU,Male,42,No,No,No,No,0,No
5549-ZGHFB,Male,33,No,No,Yes,Yes,1,Yes
5550-VFRLC,Female,70,No,Yes,No,No,0,No
5552-ZNFSJ,Male,49,No,No,No,No,0,No
5553-AOINX,Female,67,No,Yes,Yes,Yes,1,Yes
5555-RNPGT,Male,61,No,No,No,Yes,3,No
5561-NWEVX,Female,78,No,Yes,Yes,No,0,Yes
5562-BETPV,Male,21,Yes,No,Yes,No,0,Yes
5562-YJQGT,Female,57,No,No,No,No,0,No
5564-NEMQO,Female,80,No,Yes,No,No,0,No
5565-FILXA,Female,76,No,Yes,No,No,0,No
5566-SOEZD,Male,47,No,No,Yes,Yes,3,Yes
5567-GZKQY,Male,58,No,No,No,No,0,No
5567-WSELE,Male,70,No,Yes,Yes,No,0,Yes
5568-DMXZS,Female,36,No,No,No,No,0,No
5569-IDSEY,Male,52,No,No,Yes,No,0,Yes
5569-KGJHX,Female,63,No,No,Yes,No,0,Yes
5569-OUICF,Female,67,No,Yes,Yes,No,0,Yes
5570-PTWEH,Female,33,No,No,Yes,No,0,Yes
5572-ZDXHY,Female,25,Yes,No,No,No,0,No
5574-NXZIU,Male,36,No,No,No,No,0,No
5575-GNVDE,Male,46,No,No,No,No,0,No
5575-TPIZQ,Male,21,Yes,No,No,No,0,No
5577-OTWWW,Female,54,No,No,No,No,0,No
5578-NKCXI,Female,20,Yes,No,Yes,Yes,2,Yes
5583-EJXRD,Male,19,Yes,No,Yes,Yes,2,Yes
5583-SXDAG,Male,41,No,No,Yes,No,0,Yes
5590-BYNII,Male,51,No,No,No,No,0,No
5590-YRFJT,Female,44,No,No,Yes,No,0,Yes
5590-ZSKRV,Female,62,No,No,Yes,Yes,1,Yes
5593-SUAOO,Female,60,No,No,Yes,Yes,3,Yes
5597-GLBUC,Female,48,No,No,No,No,0,No
5598-IKHQQ,Female,39,No,No,No,No,0,No
5599-HVLTW,Female,73,No,Yes,No,No,0,No
5600-KTXFM,Male,48,No,No,Yes,Yes,2,Yes
5600-PDUJF,Male,60,No,No,No,No,0,No
5602-BVFMK,Female,58,No,No,No,No,0,No
5605-IYGFG,Female,61,No,No,No,No,0,No
5605-XNWEN,Male,77,No,Yes,Yes,No,0,Yes
5606-AMZBO,Female,23,Yes,No,Yes,No,0,Yes
5609-CEBID,Female,77,No,Yes,No,No,0,No
5609-IMCGG,Female,44,No,No,No,No,0,No
5614-DNZCE,Female,56,No,No,No,No,0,No
5616-PRTNT,Male,30,No,No,No,Yes,3,No
5619-PTMIK,Female,25,Yes,No,Yes,No,0,Yes
5619-XZZKR,Male,47,No,No,No,No,0,No
5622-UEJFI,Female,53,No,No,Yes,Yes,1,Yes
5624-BQSSA,Female,19,Yes,No,No,No,0,No
5624-RYAMH,Female,43,No,No,No,No,0,No
5626-MGTUK,Female,50,No,No,No,No,0,No
5627-TVBPP,Female,44,No,No,No,Yes,1,No
5628-FCGYG,Male,46,No,No,No,No,0,No
5628-RKIFK,Female,76,No,Yes,No,No,0,No
5630-AHZIL,Female,51,No,No,No,Yes,3,No
5630-IXDXV,Female,51,No,No,No,No,0,No
5639-NTUPK,Male,28,Yes,No,No,Yes,1,No
5640-CAXOA,Female,23,Yes,No,No,No,0,No
5641-DMBFJ,Female,29,Yes,No,Yes,No,0,Yes
5642-MHDQT,Female,60,No,No,Yes,No,0,Yes
5644-PDMZC,Female,69,No,Yes,No,No,0,No
5647-FXOTP,Female,71,No,Yes,Yes,No,0,Yes
5647-URDKA,Male,27,Yes,No,Yes,Yes,1,Yes
5649-ANRML,Male,76,No,Yes,No,No,0,No
5649-RXQTV,Male,34,No,No,No,No,0,No
5649-TJHOV,Male,68,No,Yes,Yes,No,0,Yes
5649-VUKMC,Female,61,No,No,No,No,0,No
5650-VDUDS,Female,48,No,No,No,No,0,No
5650-YLIBA,Male,60,No,No,No,No,0,No
5651-CPDND,Male,45,No,No,No,No,0,No
5651-CRHKQ,Female,53,No,No,Yes,No,0,Yes
5651-WYIPH,Female,69,No,Yes,No,No,0,No
5651-YLPRD,Female,45,No,No,Yes,Yes,3,Yes
5652-MSDEY,Female,37,No,No,No,No,0,No
5655-JSMZM,Male,66,No,Yes,No,No,0,No
5656-JAMLX,Male,29,Yes,No,No,No,0,No
5656-MJEFC,Male,48,No,No,Yes,No,0,Yes
5663-QBGIS,Male,65,No,Yes,Yes,No,0,Yes
5666-CYCYZ,Female,21,Yes,No,No,No,0,No
5666-MBJPT,Male,22,Yes,No,No,No,0,No
5668-MEISB,Female,57,No,No,Yes,Yes,1,Yes
5669-SRAIP,Female,55,No,No,No,No,0,No
5671-RQRLP,Female,72,No,Yes,Yes,No,0,Yes
5671-UUNXD,Female,79,No,Yes,Yes,No,0,Yes
5673-FSSMF,Female,19,Yes,No,No,No,0,No
5673-TIYIB,Male,34,No,No,No,No,0,No
5676-CFLYY,Male,30,No,No,Yes,No,0,Yes
5678-VFNEQ,Female,19,Yes,No,Yes,No,0,Yes
5680-LQOGP,Female,21,Yes,No,No,No,0,No
5681-LLOEI,Male,59,No,No,Yes,Yes,1,Yes
5684-FJVYR,Female,41,No,No,Yes,No,0,Yes
5685-IIXLY,Female,54,No,No,Yes,No,0,Yes
5686-CMAWK,Male,41,No,No,No,No,0,No
5687-DKDTV,Female,35,No,No,No,No,0,No
5688-KZTSN,Male,59,No,No,Yes,Yes,3,Yes
5692-FPTAH,Female,32,No,No,No,No,0,No
5692-ICXLW,Male,75,No,Yes,No,No,0,No
5693-PIPCS,Male,29,Yes,No,No,No,0,No
5696-CEIQJ,Male,31,No,No,Yes,Yes,3,Yes
5696-EXCYS,Male,50,No,No,No,No,0,No
5696-JVVQY,Female,56,No,No,Yes,Yes,3,Yes
5696-QURRL,Male,31,No,No,No,No,0,No
5697-GOMBF,Female,75,No,Yes,Yes,Yes,3,Yes
5698-BQJOH,Female,41,No,No,No,Yes,2,No
5699-BNCAS,Male,79,No,Yes,No,No,0,No
5701-GUXDC,Female,24,Yes,No,Yes,No,0,Yes
5701-SVCWR,Female,45,No,No,No,Yes,1,No
5701-YVSVF,Female,68,No,Yes,Yes,No,0,Yes
5701-ZIKJE,Male,28,Yes,No,No,No,0,No
5702-KVQRD,Male,34,No,No,Yes,No,0,Yes
5702-SKUOB,Female,34,No,No,Yes,No,0,Yes
5707-ORNDZ,Male,79,No,Yes,No,No,0,No
5707-ZMDJP,Male,61,No,No,Yes,Yes,2,Yes
5708-EVONK,Female,37,No,No,Yes,No,0,Yes
5709-LVOEQ,Female,40,No,No,Yes,No,0,Yes
5712-AHQNN,Female,36,No,No,No,No,0,No
5712-PTIWW,Male,46,No,No,No,No,0,No
5712-VBOXD,Female,53,No,No,No,No,0,No
5716-EZXZN,Female,56,No,No,Yes,No,0,Yes
5716-LIBJC,Female,29,Yes,No,No,Yes,2,No
5724-BIDBU,Male,29,Yes,No,Yes,No,0,Yes
5726-CVNYA,Female,44,No,No,Yes,No,0,Yes
5727-MYATE,Male,64,No,No,Yes,Yes,2,Yes
5729-KLZAR,Female,22,Yes,No,Yes,No,0,Yes
5730-DBDSI,Male,50,No,No,No,No,0,No
5730-RIITO,Female,73,No,Yes,No,No,0,No
5732-IKGQH,Male,79,No,Yes,Yes,No,0,Yes
5734-EJKXG,Female,25,Yes,No,No,No,0,No
5736-YEJAX,Male,23,Yes,No,No,No,0,No
5740-YHGTW,Male,62,No,No,Yes,Yes,3,Yes
5743-KHMNA,Male,43,No,No,No,No,0,No
5747-PMBSQ,Male,72,No,Yes,Yes,No,0,Yes
5748-RNCJT,Male,58,No,No,No,No,0,No
5751-USDBL,Male,37,No,No,Yes,Yes,1,Yes
5753-QQWPW,Female,57,No,No,No,No,0,No
5756-JYOJT,Female,55,No,No,No,No,0,No
5756-OZRIO,Male,73,No,Yes,Yes,No,0,Yes
5759-RCVCB,Female,20,Yes,No,No,No,0,No
5760-FXFVO,Male,55,No,No,No,No,0,No
5760-IFJOZ,Male,57,No,No,No,No,0,No
5760-WRAHC,Female,78,No,Yes,No,No,0,No
5762-TJXGK,Female,40,No,No,No,No,0,No
5766-FTRTS,Male,35,No,No,Yes,No,0,Yes
5766-XQXMQ,Female,45,No,No,No,No,0,No
5766-ZJYBB,Male,52,No,No,No,No,0,No
5774-QPLTF,Male,40,No,No,Yes,Yes,2,Yes
5774-XZTQC,Female,30,No,No,Yes,Yes,1,Yes
5777-KJIRB,Female,61,No,No,No,No,0,No
5777-ZPQNC,Female,35,No,No,No,No,0,No
5778-BVOFB,Female,33,No,No,No,No,0,No
5780-INQIK,Female,52,No,No,No,No,0,No
5781-BKHOP,Female,48,No,No,Yes,No,0,Yes
5781-RFZRP,Male,34,No,No,Yes,No,0,Yes
5787-KXGIY,Male,54,No,No,Yes,No,0,Yes
5788-YPOEG,Female,41,No,No,Yes,Yes,2,Yes
5789-LDFXO,Male,60,No,No,No,No,0,No
5791-KAJFD,Female,58,No,No,Yes,No,0,Yes
5792-JALQC,Female,78,No,Yes,No,No,0,No
5793-YOLJN,Female,53,No,No,Yes,Yes,3,Yes
5795-BKOYE,Female,47,No,No,Yes,Yes,1,Yes
5795-KTGUD,Female,61,No,No,Yes,No,0,Yes
5797-APWZC,Female,41,No,No,No,No,0,No
5799-JRCZO,Female,48,No,No,No,Yes,1,No
5802-ADBRC,Female,57,No,No,Yes,No,0,Yes
5803-NQJZO,Male,46,No,No,Yes,No,0,Yes
5804-HYIEZ,Male,40,No,No,Yes,Yes,1,Yes
5804-JMYIO,Female,40,No,No,Yes,Yes,3,Yes
5804-LEPIM,Female,74,No,Yes,No,No,0,No
5808-TOTXO,Female,37,No,No,No,Yes,2,No
5811-IWXYM,Female,20,Yes,No,Yes,Yes,1,Yes
5813-UECBU,Male,78,No,Yes,No,No,0,No
5815-HGGHV,Male,45,No,No,Yes,No,0,Yes
5816-JMLGY,Female,28,Yes,No,Yes,No,0,Yes
5816-QVHRX,Female,26,Yes,No,No,No,0,No
5816-SCGFC,Female,73,No,Yes,No,No,0,No
5820-PTRYM,Female,75,No,Yes,Yes,No,0,Yes
5821-MMEIL,Female,43,No,No,Yes,No,0,Yes
5825-XJOCM,Male,39,No,No,No,Yes,3,No
5827-MWCZK,Male,39,No,No,Yes,Yes,3,Yes
5828-AVIPD,Male,29,Yes,No,Yes,No,0,Yes
5828-DWPIL,Male,68,No,Yes,Yes,No,0,Yes
5829-NVSQN,Female,38,No,No,Yes,No,0,Yes
5832-EXGTT,Male,28,Yes,No,Yes,Yes,3,Yes
5832-TRLPB,Male,30,No,No,No,No,0,No
5832-XKAES,Male,56,No,No,No,No,0,No
5834-ASPWA,Male,55,No,No,No,No,0,No
5835-BEQEU,Male,44,No,No,No,No,0,No
5837-LXSDN,Female,63,No,No,Yes,Yes,3,Yes
5839-SUYVZ,Male,21,Yes,No,No,No,0,No
5840-NVDCG,Female,32,No,No,Yes,Yes,1,Yes
5842-POCOP,Female,37,No,No,Yes,No,0,Yes
5843-TTHGI,Female,30,No,No,No,No,0,No
5844-QVTAT,Female,24,Yes,No,Yes,No,0,Yes
5845-BZZIB,Male,37,No,No,Yes,Yes,3,Yes
5846-ABOBJ,Male,24,Yes,No,Yes,No,0,Yes
5846-NEQVZ,Male,19,Yes,No,Yes,No,0,Yes
5846-QFDFI,Female,21,Yes,No,Yes,Yes,1,Yes
5847-MXBEO,Male,42,No,No,No,No,0,No
5848-FHRFC,Female,49,No,No,No,No,0,No
